code,parent_code,name,level,default_unit
M_Flour_must,fm,"market product flour, mustard",1,
M_Flour_pota,fm,"market product flour, potatoes",1,
M_Flour_puls,fm,"market product flour, pulses",1,
M_Flour_rice,fm,"market product flour, rice",1,
M_Flour_root,fm,"market product flour, roots and tubers nes",1,
M_Flour_rye,fm,"market product flour, rye",1,
M_Flour_sorg,fm,"market product flour, sorghum",1,
M_Flour_trit,fm,"market product flour, triticale",1,
M_Flour_whea,fm,"market product flour, wheat",1,
M_Gluten_mais,fm,"market product gluten, maize",1,
M_Gluten_rice,fm,"market product gluten, rice",1,
M_Gluten_wht,fm,"market product gluten, wheat",1,
M_Malt_ext,fm,market product malt extract,1,
M_Maltt,fm,market product malt,1,
M_Rice_brok,fm,"market product rice, broken",1,
M_Rice_husk,fm,"market product rice, husked",1,
M_Rice_mill,fm,"market product rice, milled",1,
M_Rice_milhusk,fm,"market product rice, milled/husked",1,
M_Starch_cass,fm,"market product starch, cassava",1,
M_Starch_maiz,fm,"market product starch, maize",1,
M_Starch_pota,fm,"market product starch, potatoes",1,
M_Starch_rice,fm,"market product starch, rice",1,
M_Starch_whea,fm,"market product starch, wheat",1,
M_Tapia,fm,"market product tapioca, cassava",1,
M_Tapis,fm,"market product tapioca, potatoes",1,
M_Macai,fm,market product macaroni,1,
M_Frucr,fm,"market product fructose and syrup, other",1,
M_Gluce,fm,market product glucose and dextrose,1,
M_Molas,fm,market product molasses,1,
M_Isoge,fm,market product production of iron ores,1,
M_Sugarn,fm,market product sugar nes,1,
M_Sugar_nc,fm,market product sugar non-centrifugal,1,
M_Sugar_rc,fm,market product sugar raw centrifugal,1,
M_Chocs,fm,market product chocolate products nes,1,
M_Coco_but,fm,"market product cocoa, butter",1,
M_Coco_husk,fm,"market product cocoa, husks, shell",1,
M_Coco_pas,fm,"market product cocoa, paste",1,
M_Coco_pow,fm,"market product cocoa, powder & cake",1,
M_Cocod,fm,"market product coconuts, desiccated",1,
M_Coff_ext,fm,"market product coffee, extracts",1,
M_Coffe_roas,fm,"market product coffee, roasted",1,
M_Coff_sub,fm,"market product coffee, substitutes containing coffee",1,
M_Barld,fm,"market product barley, pearled",1,
M_Barlt,fm,"market product barley, pot",1,
M_Bread,fm,market product bread,1,
M_Cer_prep,fm,market product cereal preparations nes,1,
M_Cer_brkf,fm,"market product cereals, breakfast",1,
M_Flour_nes,fm,market product food prep nes,1,
M_Mixes,fm,market product mixes and doughs,1,
M_Pasty,fm,"market product pastry,  market of",1,
M_Wafes,fm,market product wafers,1,
M_Wine,fm,market product production of wine,1,
M_Beer_maiz,fm,market product beer of mais,1,
M_Beer_millet,fm,market product beer of millet,1,
M_Beer_sorg,fm,market product beer of sorghum,1,
M_Bev_dstl,fm,"market product beverages, distilled alcoholic",1,
M_Bev_ferm,fm,"market product beverages, fermented rice",1,
M_Cider,fm,market product cider,1,
M_Beer_barl,fm,market product beer of barley,1,
M_TOBC,fm,market product tobacco product,1,
M_TEXT,fm,market product textile,1,
M_GARM,fm,market product wearing apparel; fur,1,
M_LETH,fm,market product leather and leather product,1,
M_PULP,fm,market product pulp,1,
M_PAPE,fm,market product paper and paper products,1,
M_MDIA,fm,market product printed matter and recorded media,1,
M_RUBP,fm,market product production of rubber and plastic products,1,
M_BRIK,fm,"market product production of bricks, tiles and construction products, in baked clay",1,
M_CRMC,fm,market product production of ceramic goods,1,
M_CMNT,fm,"market product production of cement, lime and plaster",1,
M_ONMM,fm,market product production of other non-metallic mineral products,1,
M_PREM,fm,market product production of precious metals,1,
M_ALUM,fm,market product production of aluminium and aluminium products,1,
M_LZTP,fm,"market product production of lead, zinc and tin and products thereof",1,
M_COPP,fm,market product production of copper products,1,
M_ONFM,fm,market product production of other non-ferrous metal products,1,
M_NUCF,fm,market product production of nuclear fuel,1,
M_METC,fm,fmarket product oundry work services,1,
M_FABM,fm,"market product production of fabricated metal products, except machinery and equipment",1,
M_ELMA,fm,market product production of electrical machinery and apparatus n.e.c.,1,
M_OFMA,fm,market product production of office machinery and computers,1,
M_RATV,fm,"market product production of radio, television and communication equipment and apparatus",1,
M_MEIN,fm,"market product production of medical, precision and optical instruments, watches and clocks",1,
M_MACH,fm,market product production of machinery and equipment n.e.c.,1,
M_OTRE,fm,market product production of other transport equipment,1,
M_POWT,fm,market product production of transmission services of electricity,1,
M_POWD,fm,market product production of distribution and trade services of electricity,1,
M_GASD,fm,market product production of distribution services of gaseous fuels through mains,1,
M_HWAT,fm,market product production of steam and hot water supply services,1,
M_WATR,fm,"market product production of collected and purified water, distribution services of water",1,
M_STEL,fm,market product production of basic iron and steel and of ferro-alloys and first products thereof,1,
M_GLAS,fm,market product production of glass and glass products,1,
M_PLAS,fm,"market product production of plastics, basic",1,
M_RYMS,fm,market product production of secondary raw materials,1,
M_SDCL,fm,market product sand and clay,1,
M_WOOD,fm,market product wood and straw (except furniture),1,
M_CONS,fm,market product production of construction work,1,
M_TDFU,fm,market product production of retail trade services of motor fuel,1,
M_TDMO,fm,"market product production of sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",1,
M_TDWH,fm,"market product production of wholesale trade and commission trade services, except of motor vehicles and motorcycles",1,
M_TDRT,fm,"market product production of retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods",1,
M_TLND,fm,market product production of other land transportation services,1,
M_TRAI,fm,market product production of railway transportation services,1,
M_TPIP,fm,market product production of transportation services via pipelines,1,
M_TWAI,fm,market product production of inland water transportation services,1,
M_TWAS,fm,market product production of sea and coastal water transportation services,1,
M_TAIR,fm,market product production of air transport services,1,
M_TAUX,fm,market product production of supporting and auxiliary transport services; travel agency services,1,
M_PTEL,fm,market product production of post and telecommunication services,1,
M_HORE,fm,market product production of hotel and restaurant services,1,
M_RECR,fm,"market product recreational, cultural and sporting services",1,
M_COMP,fm,market product production of computer and related services,1,
M_FINT,fm,"market product production of financial intermediation services, except insurance and pension funding services",1,
M_FINS,fm,"market product production of insurance and pension funding services, except compulsory social security services",1,
M_FAUX,fm,market product production of services auxiliary to financial intermediation,1,
M_REAL,fm,market product production of real estate services,1,
M_RESD,fm,market product research and development services,1,
M_OBUS,fm,market product production of other business services,1,
M_MARE,fm,market product production of renting services of machinery and equipment without operator and of personal and household goods,1,
M_PADF,fm,market product production of public administration and defence services; compulsory social security services,1,
M_EDUC,fm,market product production of education services,1,
M_HEAL,fm,market product production of health and social work services,1,
M_ORGA,fm,market product production of membership organisation services n.e.c.,1,
M_OSER,fm,market product production of other services,1,
M_PRHH,fm,market product production of private households with employed persons,1,
M_FURN,fm,market product production of furniture; other manufactured goods n.e.c.,1,
fhp,,"household product, total",0,Meuro
C_PRHH,fhp,Domestic services,1,Meuro
C_UHH,fhp,Undifferentiated goods and services produced by private households for own use,1,Meuro
fec,,"economic flow, total",0,Meuro
T_TLSA,fec,taxes less subsidies on products purchased: total,1,Meuro
fec_VA,fec,Value added,1,Meuro
V_WALS,fec_VA,"compensation of employees; wages, salaries, & employers' social contributions: low-skilled",2,Meuro
V_WAMS,fec_VA,"compensation of employees; wages, salaries, & employers' social contributions: medium-skilled",2,Meuro
V_WAHS,fec_VA,"compensation of employees; wages, salaries, & employers' social contributions: high-skilled",2,Meuro
V_ONTP,fec_VA,Other taxes on production,2,Meuro
V_NOPS,fec_VA,operating surplus: remaining net operating surplus,2,Meuro
V_COFC,fec_VA,Consumption of fixed capital,2,Meuro
fs,,"social flow, total",0,
E_NR,fs,Employed persons,1,1000_persons
E_NRLS_m,fs_NR,Employment: Low-skilled male,2,1000_persons
E_NRLS_f,fs_NR,Employment: Low-skilled female,2,1000_persons
E_NRMS_m,fs_NR,Employment: Medium-skilled male,2,1000_persons
E_NRMS_f,fs_NR,Employment: Medium-skilled female,2,1000_persons
E_NRHS_m,fs_NR,Employment: High-skilled male,2,1000_persons
E_NRHS_f,fs_NR,Employment: High-skilled female,2,1000_persons
E_VNR,fs_NR,Employment: Vulnerable employment,2,1000_persons
E_HR,fs,Employment hours,1,million_hours
E_HRLS_m,fs_HR,Employment hours: Low-skilled male,2,million_hours
E_HRLS_f,fs_HR,Employment hours: Low-skilled female,2,million_hours
E_HRMS_m,fs_HR,Employment hours: Medium-skilled male,2,million_hours
E_HRMS_f,fs_HR,Employment hours: Medium-skilled female,2,million_hours
E_HRHS_m,fs_HR,Employment hours: High-skilled male,2,million_hours
E_HRHS_f,fs_HR,Employment hours: High-skilled female,2,million_hours
E_VHR,fs_HR,Employment hours: Vulnerable employment,2,million_hours
fen,,"environmental flow, total",0,
"Carbon dioxide, fossil",fen,"Carbon dioxide, fossil",1,tonnes
N2O,fen,N2O,1,tonnes
CH4,fen,CH4,1,tonnes
HFCs,fen,HFCs,1,tonnes
PFCs,fen,PFCs,1,tonnes
SF6,fen,SF6,1,tonnes
NOx,fen,NOx,1,tonnes
SOx,fen,SOx,1,tonnes
NH3,fen,NH3,1,tonnes
NMVOC,fen,NMVOC,1,tonnes
CO,fen,CO,1,tonnes
CFCs,fen,CFCs,1,tonnes
HCFCs,fen,HCFCs,1,tonnes
Pb,fen,Pb,1,tonnes
Cd,fen,Cd,1,tonnes
Hg,fen,Hg,1,tonnes
As,fen,As,1,tonnes
Cr,fen,Cr,1,tonnes
Cu,fen,Cu,1,tonnes
Ni,fen,Ni,1,tonnes
Se,fen,Se,1,tonnes
Zn,fen,Zn,1,tonnes
Aldrin,fen,Aldrin,1,tonnes
Chlordane,fen,Chlordane,1,tonnes
Chlordecone,fen,Chlordecone,1,tonnes
Dieldrin,fen,Dieldrin,1,tonnes
Endrin,fen,Endrin,1,tonnes
Heptachlor,fen,Heptachlor,1,tonnes
Hexabr.-biph.,fen,Hexabr.-biph.,1,tonnes
Mirex,fen,Mirex,1,tonnes
Toxaphene,fen,Toxaphene,1,tonnes
HCH,fen,HCH,1,tonnes
DDT,fen,DDT,1,tonnes
PCBs,fen,PCBs,1,tonnes
dioxin,fen,dioxin,1,tonnes
PM10,fen,PM10,1,tonnes
"PAH (total of 4 components, sum of EM_AIR.43, 45, 46, 47)",fen,"PAH (total of 4 components, sum of EM_AIR.43, 45, 46, 47)",1,tonnes
Benzene,fen,Benzene,1,tonnes
"1,3 Butadiene",fen,"1,3 Butadiene",1,tonnes
Formaldehyd,fen,Formaldehyd,1,tonnes
PM2.5,fen,PM2.5,1,tonnes
Furans,fen,Furans,1,tonnes
Benzo(a),fen,Benzo(a),1,tonnes
PBDEs,fen,PBDEs,1,tonnes
Benzo-[b]-fluoranthene,fen,Benzo-[b]-fluoranthene,1,tonnes
Benzo-[k]-fluoranthene,fen,Benzo-[k]-fluoranthene,1,tonnes
"Indeno-[1,2,3-cd]-pyrene",fen,"Indeno-[1,2,3-cd]-pyrene",1,tonnes
HCB,fen,HCB,1,tonnes
PCDD_F,fen,PCDD_F,1,tonnes
TSP,fen,TSP,1,tonnes
N,fen,N,1,tonnes
P,fen,P,1,tonnes
BOD,fen,BOD,1,tonnes
C,fen,C,1,tonnes
other emissions,fen,other emissions,1,tonnes
"Carbon dioxide, biogenic",fen,"Carbon dioxide, biogenic",1,tonnes
"Methane, biogenic",fen,"Methane, biogenic",1,tonnes
"Methane, fossil",fen,"Methane, fossil",1,tonnes
Asbestos,fen,Asbestos,1,tonnes
Arsenic,fen,Arsenic,1,tonnes
Antimony___associated_ore,fen,Antimony___associated_ore,1,tonnes
Abrasives__natural__puzzolan__pumice__volcanic_cinder_etc__,fen,Abrasives__natural__puzzolan__pumice__volcanic_cinder_etc__,1,tonnes
Ball_clay,fen,Ball_clay,1,tonnes
Barite,fen,Barite,1,tonnes
Bentonite__sepiolite_and_attapulgite,fen,Bentonite__sepiolite_and_attapulgite,1,tonnes
Bismuth___associated_ore,fen,Bismuth___associated_ore,1,tonnes
Borate_minerals,fen,Borate_minerals,1,tonnes
Bromine,fen,Bromine,1,tonnes
Cadmium,fen,Cadmium,1,tonnes
Calcite,fen,Calcite,1,tonnes
Calcium_carbonate,fen,Calcium_carbonate,1,tonnes
Chromium___associated_ore,fen,Chromium___associated_ore,1,tonnes
Cobalt___associated_ore,fen,Cobalt___associated_ore,1,tonnes
Common_clay__clay_for_bricks_etc_,fen,Common_clay__clay_for_bricks_etc_,1,tonnes
Copper___associated_ore,fen,Copper___associated_ore,1,tonnes
Diatomite,fen,Diatomite,1,tonnes
Dolomite,fen,Dolomite,1,tonnes
Feldspar,fen,Feldspar,1,tonnes
Fluorspar,fen,Fluorspar,1,tonnes
Gallium,fen,Gallium,1,tonnes
Germanium,fen,Germanium,1,tonnes
Gold___associated_ore,fen,Gold___associated_ore,1,tonnes
Graphite__natural,fen,Graphite__natural,1,tonnes
Gypsum_and_anhydrite,fen,Gypsum_and_anhydrite,1,tonnes
Igneous_rock__basalt__basaltic_lava__diabase__granite__porphyry__etc__,fen,Igneous_rock__basalt__basaltic_lava__diabase__granite__porphyry__etc__,1,tonnes
Indium,fen,Indium,1,tonnes
Industrial_sand,fen,Industrial_sand,1,tonnes
Iodine,fen,Iodine,1,tonnes
Iron___associated_ore,fen,Iron___associated_ore,1,tonnes
Kaolin,fen,Kaolin,1,tonnes
Laterite,fen,Laterite,1,tonnes
Lead___associated_ore,fen,Lead___associated_ore,1,tonnes
Lithium_ore,fen,Lithium_ore,1,tonnes
Magnesite,fen,Magnesite,1,tonnes
Magnesium,fen,Magnesium,1,tonnes
Manganese___associated_ore,fen,Manganese___associated_ore,1,tonnes
Manganese_ore,fen,Manganese_ore,1,tonnes
Mercury___associated_ore,fen,Mercury___associated_ore,1,tonnes
Molybdenum___associated_ore,fen,Molybdenum___associated_ore,1,tonnes
Nickel___associated_ore,fen,Nickel___associated_ore,1,tonnes
Niobium___associated_ore,fen,Niobium___associated_ore,1,tonnes
Palladium___associated_ore,fen,Palladium___associated_ore,1,tonnes
Perlite,fen,Perlite,1,tonnes
Phosphate_rock,fen,Phosphate_rock,1,tonnes
Platinum___associated_ore,fen,Platinum___associated_ore,1,tonnes
Potter_clay,fen,Potter_clay,1,tonnes
Pyrite,fen,Pyrite,1,tonnes
Rhenium,fen,Rhenium,1,tonnes
Rhodium___associated_ore,fen,Rhodium___associated_ore,1,tonnes
Sand_and_gravel,fen,Sand_and_gravel,1,tonnes
Selenium,fen,Selenium,1,tonnes
Silica_Sand,fen,Silica_Sand,1,tonnes
Silver___associated_ore,fen,Silver___associated_ore,1,tonnes
Strontium_mineral,fen,Strontium_mineral,1,tonnes
Sulphur_ore,fen,Sulphur_ore,1,tonnes
Talc__steatite__soapstone__pyrophyllite_,fen,Talc__steatite__soapstone__pyrophyllite_,1,tonnes
Tantalum___associated_ore,fen,Tantalum___associated_ore,1,tonnes
Tellurium___associated_ore,fen,Tellurium___associated_ore,1,tonnes
Tin___associated_ore,fen,Tin___associated_ore,1,tonnes
Titanium___associated_ore,fen,Titanium___associated_ore,1,tonnes
Titanium_ore,fen,Titanium_ore,1,tonnes
Tungsten___associated_ore,fen,Tungsten___associated_ore,1,tonnes
Uranium___associated_ore,fen,Uranium___associated_ore,1,tonnes
Vanadium___associated_ore,fen,Vanadium___associated_ore,1,tonnes
Vermiculite,fen,Vermiculite,1,tonnes
Zinc___associated_ore,fen,Zinc___associated_ore,1,tonnes
Zircon,fen,Zircon,1,tonnes
H2O,fen,H2O,1,tonnes
