A,B,C,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
1,1,3,6,0.21052,0.29657,0.38325,0.46952,0.55460,0.63732,0.71672,0.79174,0.86161,0.92525,0.98169,1.03021,1.06989,1.10001,1.12012,1.12955,1.12765,1.11440,1.08925,1.05235,1.00386,0.94389,0.87300,0.79168,0.70085,0.60123,0.49394,0.38019,0.26110,0.13813,0.01246,-0.11441,-0.24113,-0.36631,-0.48868,-0.60719,-0.72083,-0.82867,-0.92987,-1.02375,-1.10978,-1.18781,-1.25744,-1.31879,-1.37174,-1.41621,-1.45290,-1.48158,-1.50292,-1.51707,-1.52443,-1.52529,-1.51982,-1.50865,-1.49182,-1.46976,-1.44301,-1.41171,-1.37630,-1.33746,-1.29526,-1.25040,-1.20337,-1.15460,-1.10488,-1.05476,-1.00495,-0.95606,-0.90865,-0.86355,-0.82121,-0.78217,-0.74676,-0.71522,-0.68771,-0.66437,-0.64508,-0.62951,-0.61747,-0.60820,-0.60123,-0.59589,-0.59132,-0.58666,-0.58101,-0.57338,-0.56298,-0.54895,-0.53068,-0.50743,-0.47882,-0.44434,-0.40356,-0.35688,-0.30378,-0.24463,-0.17991,-0.10977,-0.03494,0.04388,0.12602
1,1,3,7,-0.57196,-0.63063,-0.68011,-0.72012,-0.75091,-0.77287,-0.78666,-0.79314,-0.79329,-0.78809,-0.77854,-0.76598,-0.75141,-0.73581,-0.72034,-0.70522,-0.69117,-0.67881,-0.66795,-0.65892,-0.65123,-0.64468,-0.63868,-0.63247,-0.62597,-0.61785,-0.60787,-0.59526,-0.57936,-0.55999,-0.53667,-0.50934,-0.47800,-0.44286,-0.40402,-0.36203,-0.31728,-0.27031,-0.22181,-0.17254,-0.12301,-0.07396,-0.02614,0.02029,0.06442,0.10601,0.14515,0.18114,0.21421,0.24449,0.27188,0.29676,0.31956,0.34039,0.35969,0.37803,0.39560,0.41289,0.43052,0.44857,0.46751,0.48767,0.50928,0.53247,0.55744,0.58420,0.61257,0.64240,0.67332,0.70523,0.73742,0.76957,0.80121,0.83128,0.85927,0.88440,0.90542,0.92191,0.93280,0.93709,0.93431,0.92340,0.90400,0.87571,0.83819,0.79138,0.73526,0.67022,0.59680,0.51576,0.42816,0.33515,0.23801,0.13826,0.03739,-0.06282,-0.16114,-0.25580,-0.34527,-0.42862,-0.50447
1,1,3,8,-0.65777,-0.79606,-0.92918,-1.05561,-1.17392,-1.28263,-1.38042,-1.46617,-1.53893,-1.59779,-1.64205,-1.67139,-1.68537,-1.68419,-1.66782,-1.63678,-1.59169,-1.53329,-1.46290,-1.38176,-1.29126,-1.19316,-1.08908,-0.98089,-0.87069,-0.76040,-0.65186,-0.54700,-0.44766,-0.35524,-0.27152,-0.19749,-0.13415,-0.08228,-0.04215,-0.01424,0.00186,0.00651,0.00024,-0.01575,-0.04050,-0.07263,-0.11077,-0.15344,-0.19902,-0.24601,-0.29270,-0.33754,-0.37936,-0.41667,-0.44863,-0.47441,-0.49282,-0.50379,-0.50662,-0.50103,-0.48713,-0.46480,-0.43425,-0.39575,-0.34965,-0.29634,-0.23642,-0.17045,-0.09887,-0.02258,0.05772,0.14117,0.22698,0.31431,0.40216,0.48988,0.57598,0.65941,0.73917,0.81402,0.88306,0.94530,0.99951,1.04483,1.08016,1.10451,1.11742,1.11828,1.10671,1.08246,1.04546,0.99555,0.93303,0.85825,0.77187,0.67448,0.56702,0.45046,0.32570,0.19429,0.05743,-0.08353,-0.22705,-0.37166,-0.51579
1,1,3,9,-0.25634,-0.21345,-0.17239,-0.13370,-0.09768,-0.06476,-0.03528,-0.00947,0.01228,0.02973,0.04291,0.05152,0.05570,0.05561,0.05123,0.04310,0.03134,0.01648,-0.00098,-0.02068,-0.04189,-0.06410,-0.08670,-0.10899,-0.13055,-0.15064,-0.16880,-0.18478,-0.19798,-0.20820,-0.21540,-0.21939,-0.22002,-0.21746,-0.21202,-0.20374,-0.19321,-0.18094,-0.16715,-0.15269,-0.13801,-0.12382,-0.11082,-0.09948,-0.09064,-0.08482,-0.08269,-0.08463,-0.09108,-0.10250,-0.11880,-0.14036,-0.16719,-0.19882,-0.23543,-0.27641,-0.32116,-0.36935,-0.42021,-0.47315,-0.52732,-0.58201,-0.63644,-0.68965,-0.74113,-0.79029,-0.83623,-0.87868,-0.91715,-0.95114,-0.98066,-1.00538,-1.02524,-1.04043,-1.05082,-1.05663,-1.05828,-1.05556,-1.04906,-1.03889,-1.02507,-1.00831,-0.98841,-0.96580,-0.94066,-0.91298,-0.88299,-0.85089,-0.81670,-0.78055,-0.74262,-0.70290,-0.66159,-0.61882,-0.57488,-0.52997,-0.48433,-0.43832,-0.39211,-0.34611,-0.30072
1,2,0,5,0.27468,0.22975,0.19636,0.17573,0.16880,0.17627,0.19870,0.23633,0.28904,0.35657,0.43822,0.53316,0.64007,0.75809,0.88554,1.02100,1.16300,1.30967,1.45952,1.61098,1.76237,1.91230,2.05950,2.20254,2.34046,2.47214,2.59682,2.71368,2.82214,2.92173,3.01186,3.09220,3.16243,3.22229,3.27170,3.31053,3.33877,3.35656,3.36406,3.36151,3.34923,3.32773,3.29737,3.25880,3.21287,3.16009,3.10156,3.03793,2.97014,2.89907,2.82536,2.75000,2.67359,2.59679,2.52042,2.44483,2.37061,2.29814,2.22768,2.15961,2.09417,2.03159,1.97218,1.91615,1.86341,1.81448,1.76929,1.72807,1.69088,1.65768,1.62834,1.60277,1.58087,1.56211,1.54634,1.53266,1.52075,1.50984,1.49901,1.48763,1.47443,1.45875,1.43961,1.41607,1.38772,1.35367,1.31365,1.26727,1.21441,1.15536,1.09020,1.01969,0.94468,0.86588,0.78466,0.70243,0.62042,0.54053,0.46434,0.39351,0.32975
1,2,0,6,0.41260,0.33891,0.26928,0.20483,0.14630,0.09413,0.04914,0.01159,-0.01828,-0.03995,-0.05353,-0.05876,-0.05580,-0.04490,-0.02620,-0.00005,0.03321,0.07366,0.12073,0.17433,0.23438,0.30047,0.37256,0.45058,0.53442,0.62383,0.71880,0.81903,0.92420,1.03370,1.14725,1.26408,1.38345,1.50462,1.62639,1.74763,1.86709,1.98379,2.09625,2.20329,2.30371,2.39636,2.48027,2.55466,2.61879,2.67208,2.71452,2.74580,2.76636,2.77648,2.77661,2.76773,2.75049,2.72590,2.69497,2.65874,2.61825,2.57454,2.52872,2.48148,2.43374,2.38615,2.33934,2.29365,2.24951,2.20723,2.16671,2.12811,2.09150,2.05655,2.02347,1.99179,1.96124,1.93189,1.90296,1.87459,1.84632,1.81763,1.78838,1.75816,1.72637,1.69299,1.65733,1.61914,1.57837,1.53433,1.48702,1.43607,1.38119,1.32240,1.25967,1.19308,1.12292,1.04949,0.97311,0.89447,0.81404,0.73249,0.65066,0.56954,0.48978
1,2,0,7,3.07545,3.03775,2.99649,2.95204,2.90501,2.85568,2.80503,2.75365,2.70208,2.65138,2.60235,2.55559,2.51193,2.47196,2.43585,2.40403,2.37653,2.35327,2.33388,2.31777,2.30454,2.29333,2.28321,2.27363,2.26325,2.25134,2.23732,2.22040,2.20011,2.17637,2.14871,2.11734,2.08267,2.04469,2.00444,1.96249,1.91962,1.87692,1.83524,1.79537,1.75828,1.72489,1.69574,1.67167,1.65317,1.64061,1.63436,1.63451,1.64098,1.65382,1.67273,1.69734,1.72741,1.76235,1.80150,1.84464,1.89097,1.93991,1.99123,2.04382,2.09761,2.15218,2.20679,2.26156,2.31590,2.36954,2.42238,2.47424,2.52504,2.57471,2.62327,2.67058,2.71674,2.76175,2.80538,2.84763,2.88854,2.92780,2.96546,3.00140,3.03534,3.06708,3.09656,3.12361,3.14816,3.17002,3.18905,3.20515,3.21827,3.22831,3.23521,3.23891,3.23918,3.23614,3.22949,3.21929,3.20515,3.18711,3.16521,3.13916,3.10930
1,2,0,8,1.06550,1.07216,1.07363,1.06924,1.05862,1.04141,1.01733,0.98639,0.94854,0.90384,0.85263,0.79529,0.73221,0.66420,0.59196,0.51613,0.43786,0.35785,0.27710,0.19690,0.11811,0.04189,-0.03062,-0.09858,-0.16107,-0.21707,-0.26598,-0.30717,-0.34001,-0.36430,-0.38001,-0.38677,-0.38495,-0.37491,-0.35685,-0.33147,-0.29965,-0.26207,-0.21959,-0.17332,-0.12411,-0.07290,-0.02065,0.03170,0.08340,0.13368,0.18188,0.22759,0.27043,0.31013,0.34648,0.37943,0.40906,0.43541,0.45888,0.47958,0.49783,0.51412,0.52856,0.54175,0.55369,0.56483,0.57530,0.58530,0.59519,0.60479,0.61439,0.62388,0.63318,0.64244,0.65149,0.66019,0.66862,0.67655,0.68412,0.69121,0.69789,0.70422,0.71031,0.71637,0.72238,0.72891,0.73581,0.74361,0.75258,0.76275,0.77454,0.78804,0.80329,0.82044,0.83948,0.86023,0.88239,0.90579,0.92975,0.95377,0.97748,0.99985,1.02068,1.03899,1.05412
1,2,0,9,1.20297,1.20700,1.20816,1.20681,1.20354,1.19892,1.19364,1.18810,1.18276,1.17830,1.17501,1.17345,1.17422,1.17754,1.18398,1.19390,1.20748,1.22548,1.24803,1.27539,1.30831,1.34655,1.39053,1.44086,1.49710,1.55951,1.62787,1.70163,1.78050,1.86390,1.95113,2.04111,2.13321,2.22616,2.31908,2.41063,2.49959,2.58496,2.66543,2.74020,2.80802,2.86820,2.91985,2.96224,2.99503,3.01744,3.02917,3.03014,3.02026,2.99949,2.96793,2.92591,2.87373,2.81185,2.74102,2.66188,2.57522,2.48210,2.38332,2.27989,2.17286,2.06344,1.95276,1.84191,1.73199,1.62383,1.51840,1.41669,1.31952,1.22760,1.14159,1.06201,0.98947,0.92420,0.86663,0.81709,0.77546,0.74203,0.71662,0.69940,0.68995,0.68826,0.69390,0.70620,0.72468,0.74856,0.77730,0.80971,0.84516,0.88276,0.92128,0.95998,0.99799,1.03421,1.06811,1.09893,1.12608,1.14959,1.16892,1.18408,1.19547
1,2,1,5,1.94574,1.92010,1.88828,1.85005,1.80567,1.75557,1.69988,1.63895,1.57352,1.50420,1.43137,1.35642,1.27976,1.20220,1.12500,1.04896,0.97514,0.90452,0.83801,0.77648,0.72094,0.67220,0.63104,0.59813,0.57395,0.55896,0.55333,0.55721,0.57070,0.59325,0.62467,0.66429,0.71132,0.76501,0.82426,0.88807,0.95512,1.02419,1.09397,1.16315,1.23066,1.29525,1.35595,1.41189,1.46219,1.50626,1.54383,1.57445,1.59809,1.61484,1.62489,1.62876,1.62688,1.62011,1.60884,1.59404,1.57653,1.55695,1.53629,1.51519,1.49446,1.47455,1.45612,1.43962,1.42543,1.41395,1.40528,1.39974,1.39717,1.39773,1.40148,1.40812,1.41777,1.43015,1.44494,1.46223,1.48181,1.50337,1.52687,1.55218,1.57879,1.60678,1.63593,1.66586,1.69651,1.72744,1.75849,1.78920,1.81928,1.84834,1.87589,1.90160,1.92485,1.94516,1.96207,1.97483,1.98321,1.98679,1.98516,1.97797,1.96491
1,2,1,6,-0.71872,-0.75518,-0.78072,-0.79592,-0.80142,-0.79800,-0.78681,-0.76880,-0.74524,-0.71753,-0.68688,-0.65454,-0.62183,-0.59009,-0.56017,-0.53331,-0.51034,-0.49184,-0.47838,-0.47045,-0.46831,-0.47183,-0.48128,-0.49609,-0.51595,-0.54038,-0.56854,-0.59950,-0.63228,-0.66566,-0.69828,-0.72889,-0.75601,-0.77818,-0.79378,-0.80135,-0.79970,-0.78744,-0.76362,-0.72758,-0.67845,-0.61592,-0.53990,-0.45056,-0.34859,-0.23467,-0.11009,0.02375,0.16566,0.31335,0.46531,0.61954,0.77382,0.92624,1.07505,1.21824,1.35414,1.48144,1.59865,1.70476,1.79914,1.88101,1.95014,2.00650,2.04978,2.08060,2.09925,2.10632,2.10253,2.08856,2.06494,2.03239,1.99158,1.94313,1.88771,1.82559,1.75747,1.68333,1.60338,1.51824,1.42754,1.33172,1.23104,1.12547,1.01556,0.90160,0.78434,0.66416,0.54204,0.41894,0.29560,0.17360,0.05388,-0.06210,-0.17315,-0.27803,-0.37529,-0.46417,-0.54348,-0.61263,-0.67122
1,2,1,7,0.20196,0.14098,0.08146,0.02386,-0.03166,-0.08516,-0.13627,-0.18500,-0.23112,-0.27413,-0.31382,-0.34994,-0.38206,-0.40967,-0.43261,-0.45007,-0.46171,-0.46755,-0.46674,-0.45937,-0.44511,-0.42369,-0.39554,-0.36075,-0.31969,-0.27297,-0.22096,-0.16453,-0.10451,-0.04184,0.02250,0.08774,0.15283,0.21698,0.27950,0.33948,0.39667,0.45057,0.50090,0.54780,0.59105,0.63110,0.66820,0.70280,0.73547,0.76674,0.79720,0.82750,0.85815,0.88978,0.92282,0.95775,0.99476,1.03405,1.07571,1.11959,1.16567,1.21363,1.26322,1.31380,1.36487,1.41594,1.46607,1.51474,1.56105,1.60416,1.64368,1.67849,1.70828,1.73234,1.75001,1.76115,1.76553,1.76283,1.75335,1.73692,1.71382,1.68453,1.64903,1.60823,1.56242,1.51213,1.45803,1.40034,1.33985,1.27683,1.21190,1.14558,1.07800,1.00961,0.94056,0.87118,0.80172,0.73237,0.66332,0.59488,0.52690,0.45970,0.39354,0.32838,0.26449
1,2,1,8,2.24731,2.23587,2.21407,2.18181,2.13926,2.08667,2.02421,1.95247,1.87189,1.78298,1.68640,1.58255,1.47215,1.35593,1.23457,1.10864,0.97879,0.84574,0.70999,0.57233,0.43330,0.29356,0.15368,0.01409,-0.12420,-0.26106,-0.39570,-0.52734,-0.65602,-0.78057,-0.90088,-1.01675,-1.12723,-1.23245,-1.33190,-1.42517,-1.51236,-1.59321,-1.66768,-1.73584,-1.79743,-1.85268,-1.90170,-1.94429,-1.98085,-2.01111,-2.03520,-2.05320,-2.06494,-2.07047,-2.06966,-2.06255,-2.04884,-2.02849,-2.00142,-1.96722,-1.92597,-1.87758,-1.82181,-1.75873,-1.68805,-1.61008,-1.52489,-1.43267,-1.33389,-1.22863,-1.11751,-1.00108,-0.87985,-0.75459,-0.62599,-0.49452,-0.36117,-0.22649,-0.09106,0.04407,0.17861,0.31180,0.44304,0.57225,0.69882,0.82246,0.94294,1.05998,1.17338,1.28296,1.38857,1.48993,1.58679,1.67899,1.76593,1.84728,1.92269,1.99137,2.05325,2.10753,2.15367,2.19132,2.21989,2.23895,2.24825
1,2,1,9,0.53391,0.45054,0.35476,0.24838,0.13283,0.01023,-0.11729,-0.24731,-0.37738,-0.50545,-0.62899,-0.74623,-0.85537,-0.95493,-1.04385,-1.12140,-1.18716,-1.24121,-1.28398,-1.31591,-1.33830,-1.35198,-1.35837,-1.35893,-1.35491,-1.34771,-1.33824,-1.32764,-1.31639,-1.30508,-1.29388,-1.28250,-1.27089,-1.25830,-1.24401,-1.22744,-1.20749,-1.18335,-1.15448,-1.12009,-1.07963,-1.03307,-0.98007,-0.92082,-0.85592,-0.78585,-0.71143,-0.63375,-0.55386,-0.47298,-0.39250,-0.31361,-0.23751,-0.16522,-0.09782,-0.03618,0.01906,0.06734,0.10847,0.14217,0.16852,0.18769,0.20000,0.20602,0.20635,0.20164,0.19265,0.18034,0.16541,0.14913,0.13221,0.11556,0.10021,0.08709,0.07700,0.07083,0.06930,0.07297,0.08237,0.09789,0.11977,0.14776,0.18198,0.22186,0.26681,0.31612,0.36868,0.42313,0.47827,0.53249,0.58399,0.63121,0.67217,0.70527,0.72888,0.74129,0.74156,0.72844,0.70130,0.65995,0.60391
1,2,2,5,-1.41599,-1.48197,-1.54257,-1.59721,-1.64553,-1.68722,-1.72187,-1.74920,-1.76907,-1.78097,-1.78474,-1.78037,-1.76743,-1.74611,-1.71632,-1.67794,-1.63132,-1.57663,-1.51427,-1.44496,-1.36934,-1.28810,-1.20250,-1.11341,-1.02218,-0.93032,-0.83915,-0.75048,-0.66581,-0.58681,-0.51520,-0.45236,-0.39981,-0.35875,-0.33031,-0.31541,-0.31464,-0.32858,-0.35717,-0.40026,-0.45730,-0.52752,-0.60984,-0.70277,-0.80493,-0.91412,-1.02842,-1.14558,-1.26308,-1.37884,-1.49017,-1.59480,-1.69043,-1.77481,-1.84620,-1.90296,-1.94374,-1.96740,-1.97322,-1.96098,-1.93077,-1.88313,-1.81902,-1.73974,-1.64671,-1.54215,-1.42824,-1.30713,-1.18153,-1.05386,-0.92653,-0.80203,-0.68269,-0.57060,-0.46762,-0.37546,-0.29539,-0.22839,-0.17517,-0.13612,-0.11133,-0.10050,-0.10336,-0.11919,-0.14707,-0.18617,-0.23544,-0.29345,-0.35926,-0.43154,-0.50906,-0.59084,-0.67559,-0.76234,-0.84993,-0.93739,-1.02394,-1.10864,-1.19082,-1.26985,-1.34509
1,2,2,6,-0.73045,-0.77471,-0.81806,-0.86098,-0.90419,-0.94838,-0.99388,-1.04129,-1.09071,-1.14232,-1.19611,-1.25172,-1.30893,-1.36690,-1.42488,-1.48196,-1.53716,-1.58930,-1.63716,-1.67977,-1.71588,-1.74474,-1.76567,-1.77786,-1.78103,-1.77516,-1.76016,-1.73643,-1.70481,-1.66589,-1.62037,-1.56978,-1.51483,-1.45660,-1.39653,-1.33520,-1.27381,-1.21305,-1.15338,-1.09534,-1.03888,-0.98413,-0.93077,-0.87863,-0.82723,-0.77608,-0.72463,-0.67235,-0.61868,-0.56305,-0.50514,-0.44461,-0.38133,-0.31523,-0.24667,-0.17571,-0.10261,-0.02815,0.04724,0.12300,0.19809,0.27203,0.34397,0.41309,0.47856,0.53954,0.59545,0.64555,0.68928,0.72613,0.75572,0.77760,0.79161,0.79765,0.79549,0.78521,0.76697,0.74084,0.70726,0.66655,0.61931,0.56588,0.50702,0.44335,0.37565,0.30482,0.23144,0.15660,0.08082,0.00496,-0.07016,-0.14396,-0.21570,-0.28512,-0.35170,-0.41506,-0.47529,-0.53216,-0.58578,-0.63650,-0.68457
1,2,2,7,-0.74370,-0.70766,-0.66610,-0.61883,-0.56588,-0.50716,-0.44308,-0.37369,-0.29971,-0.22173,-0.14005,-0.05581,0.03038,0.11791,0.20558,0.29271,0.37851,0.46211,0.54295,0.62058,0.69409,0.76325,0.82752,0.88662,0.94049,0.98873,1.03153,1.06863,1.09999,1.12582,1.14610,1.16093,1.17038,1.17476,1.17407,1.16837,1.15792,1.14272,1.12295,1.09858,1.06990,1.03661,0.99894,0.95694,0.91054,0.86011,0.80540,0.74656,0.68363,0.61664,0.54572,0.47099,0.39271,0.31084,0.22584,0.13811,0.04785,-0.04431,-0.13787,-0.23227,-0.32673,-0.42054,-0.51281,-0.60277,-0.68965,-0.77255,-0.85050,-0.92292,-0.98889,-1.04765,-1.09908,-1.14242,-1.17765,-1.20474,-1.22370,-1.23501,-1.23880,-1.23582,-1.22683,-1.21244,-1.19375,-1.17163,-1.14696,-1.12069,-1.09388,-1.06717,-1.04120,-1.01666,-0.99373,-0.97270,-0.95353,-0.93624,-0.92035,-0.90547,-0.89119,-0.87668,-0.86128,-0.84417,-0.82451,-0.80166,-0.77496
1,2,2,8,-0.63752,-0.56474,-0.49051,-0.41622,-0.34318,-0.27263,-0.20595,-0.14437,-0.08893,-0.04070,-0.00072,0.03049,0.05235,0.06463,0.06734,0.06054,0.04466,0.02012,-0.01243,-0.05192,-0.09742,-0.14793,-0.20216,-0.25914,-0.31777,-0.37688,-0.43557,-0.49266,-0.54740,-0.59903,-0.64664,-0.68975,-0.72788,-0.76075,-0.78799,-0.80983,-0.82592,-0.83637,-0.84160,-0.84141,-0.83663,-0.82738,-0.81411,-0.79763,-0.77823,-0.75667,-0.73362,-0.70959,-0.68536,-0.66146,-0.63848,-0.61691,-0.59720,-0.57965,-0.56457,-0.55210,-0.54238,-0.53550,-0.53144,-0.53016,-0.53143,-0.53524,-0.54150,-0.54990,-0.56034,-0.57269,-0.58666,-0.60222,-0.61938,-0.63814,-0.65840,-0.68015,-0.70347,-0.72807,-0.75410,-0.78138,-0.80972,-0.83893,-0.86876,-0.89893,-0.92901,-0.95861,-0.98712,-1.01390,-1.03842,-1.05992,-1.07792,-1.09177,-1.10073,-1.10428,-1.10178,-1.09286,-1.07710,-1.05441,-1.02451,-0.98761,-0.94370,-0.89325,-0.83666,-0.77454,-0.70790
1,2,2,9,0.56946,0.59581,0.62133,0.64566,0.66789,0.68797,0.70521,0.71907,0.72939,0.73547,0.73708,0.73395,0.72589,0.71301,0.69513,0.67233,0.64487,0.61279,0.57668,0.53677,0.49342,0.44743,0.39876,0.34841,0.29675,0.24388,0.19052,0.13687,0.08324,0.02990,-0.02308,-0.07561,-0.12765,-0.17917,-0.23014,-0.28064,-0.33076,-0.38036,-0.42935,-0.47759,-0.52487,-0.57107,-0.61591,-0.65907,-0.70002,-0.73843,-0.77380,-0.80562,-0.83370,-0.85738,-0.87641,-0.89052,-0.89937,-0.90284,-0.90088,-0.89333,-0.88021,-0.86166,-0.83775,-0.80871,-0.77493,-0.73672,-0.69450,-0.64881,-0.60019,-0.54891,-0.49575,-0.44128,-0.38587,-0.33052,-0.27555,-0.22162,-0.16924,-0.11886,-0.07075,-0.02553,0.01659,0.05539,0.09068,0.12269,0.15133,0.17704,0.19974,0.21989,0.23798,0.25441,0.26966,0.28416,0.29842,0.31262,0.32742,0.34306,0.35984,0.37809,0.39781,0.41901,0.44168,0.46551,0.49046,0.51640,0.54272
1,2,3,5,0.39260,0.40554,0.41491,0.42159,0.42612,0.42907,0.43156,0.43422,0.43752,0.44233,0.44870,0.45711,0.46767,0.48036,0.49523,0.51196,0.53039,0.55013,0.57081,0.59187,0.61314,0.63404,0.65432,0.67408,0.69279,0.71064,0.72754,0.74338,0.75860,0.77325,0.78766,0.80202,0.81643,0.83104,0.84600,0.86128,0.87661,0.89182,0.90658,0.92017,0.93217,0.94176,0.94815,0.95052,0.94793,0.93972,0.92484,0.90264,0.87256,0.83414,0.78709,0.73142,0.66732,0.59519,0.51564,0.42966,0.33823,0.24259,0.14437,0.04470,-0.05494,-0.15269,-0.24753,-0.33780,-0.42227,-0.49992,-0.56969,-0.63107,-0.68337,-0.72642,-0.76004,-0.78438,-0.79944,-0.80569,-0.80322,-0.79276,-0.77484,-0.74972,-0.71840,-0.68127,-0.63877,-0.59146,-0.54010,-0.48508,-0.42685,-0.36634,-0.30399,-0.24059,-0.17699,-0.11366,-0.05154,0.00882,0.06674,0.12138,0.17213,0.21860,0.26017,0.29668,0.32812,0.35437,0.37568
1,2,3,6,0.87210,0.96271,1.04605,1.12096,1.18622,1.24087,1.28425,1.31569,1.33489,1.34172,1.33630,1.31886,1.28981,1.25017,1.20063,1.14246,1.07686,1.00505,0.92874,0.84936,0.76883,0.68870,0.61064,0.53630,0.46691,0.40439,0.34978,0.30443,0.26949,0.24559,0.23343,0.23309,0.24491,0.26846,0.30331,0.34884,0.40378,0.46715,0.53744,0.61307,0.69224,0.77311,0.85400,0.93276,1.00771,1.07715,1.13905,1.19240,1.23562,1.26772,1.28779,1.29505,1.28934,1.27032,1.23815,1.19328,1.13614,1.06745,0.98839,0.89991,0.80343,0.70023,0.59182,0.47993,0.36575,0.25141,0.13805,0.02710,-0.07962,-0.18137,-0.27660,-0.36419,-0.44377,-0.51437,-0.57524,-0.62639,-0.66723,-0.69763,-0.71796,-0.72803,-0.72801,-0.71839,-0.69920,-0.67069,-0.63340,-0.58741,-0.53318,-0.47111,-0.40160,-0.32513,-0.24201,-0.15307,-0.05882,0.04005,0.14260,0.24782,0.35488,0.46242,0.56922,0.67407,0.77540
1,2,3,7,-0.84006,-0.80227,-0.75642,-0.70279,-0.64198,-0.57436,-0.50073,-0.42228,-0.33999,-0.25523,-0.16967,-0.08466,-0.00174,0.07734,0.15118,0.21829,0.27747,0.32761,0.36794,0.39787,0.41710,0.42564,0.42376,0.41205,0.39120,0.36222,0.32637,0.28489,0.23925,0.19097,0.14139,0.09166,0.04325,-0.00284,-0.04580,-0.08465,-0.11930,-0.14921,-0.17465,-0.19539,-0.21181,-0.22443,-0.23361,-0.24020,-0.24457,-0.24745,-0.24951,-0.25107,-0.25266,-0.25475,-0.25731,-0.26070,-0.26498,-0.26996,-0.27552,-0.28146,-0.28748,-0.29349,-0.29918,-0.30426,-0.30881,-0.31240,-0.31518,-0.31727,-0.31835,-0.31896,-0.31924,-0.31942,-0.32003,-0.32138,-0.32373,-0.32756,-0.33317,-0.34099,-0.35121,-0.36412,-0.37970,-0.39809,-0.41938,-0.44331,-0.46986,-0.49879,-0.52969,-0.56232,-0.59632,-0.63118,-0.66644,-0.70151,-0.73593,-0.76914,-0.80039,-0.82915,-0.85473,-0.87647,-0.89373,-0.90589,-0.91235,-0.91239,-0.90564,-0.89159,-0.86983
1,2,3,8,0.24444,0.15185,0.04662,-0.07113,-0.20072,-0.34168,-0.49310,-0.65393,-0.82305,-0.99885,-1.17975,-1.36401,-1.54972,-1.73483,-1.91714,-2.09450,-2.26470,-2.42574,-2.57552,-2.71208,-2.83360,-2.93834,-3.02495,-3.09244,-3.13989,-3.16690,-3.17330,-3.15899,-3.12486,-3.07158,-3.00028,-2.91269,-2.81015,-2.69464,-2.56825,-2.43317,-2.29171,-2.14624,-1.99898,-1.85177,-1.70679,-1.56556,-1.42994,-1.30129,-1.18066,-1.06889,-0.96633,-0.87352,-0.79030,-0.71677,-0.65235,-0.59642,-0.54848,-0.50758,-0.47293,-0.44379,-0.41925,-0.39828,-0.38028,-0.36440,-0.34996,-0.33653,-0.32357,-0.31064,-0.29724,-0.28321,-0.26833,-0.25233,-0.23505,-0.21632,-0.19588,-0.17364,-0.14959,-0.12353,-0.09540,-0.06524,-0.03293,0.00160,0.03810,0.07643,0.11653,0.15796,0.20041,0.24352,0.28664,0.32913,0.37036,0.40947,0.44571,0.47815,0.50584,0.52788,0.54321,0.55101,0.55020,0.54005,0.51976,0.48851,0.44593,0.39120,0.32419
1,2,3,9,-0.56213,-0.54549,-0.53475,-0.52972,-0.52975,-0.53428,-0.54257,-0.55375,-0.56712,-0.58190,-0.59726,-0.61252,-0.62678,-0.63942,-0.64973,-0.65731,-0.66180,-0.66261,-0.65958,-0.65255,-0.64117,-0.62564,-0.60609,-0.58241,-0.55465,-0.52307,-0.48787,-0.44926,-0.40774,-0.36370,-0.31742,-0.26955,-0.22074,-0.17153,-0.12274,-0.07489,-0.02892,0.01438,0.05415,0.08941,0.11946,0.14354,0.16084,0.17079,0.17289,0.16655,0.15162,0.12794,0.09535,0.05405,0.00424,-0.05381,-0.11950,-0.19218,-0.27111,-0.35527,-0.44374,-0.53570,-0.63001,-0.72571,-0.82181,-0.91697,-1.01024,-1.10072,-1.18742,-1.26962,-1.34635,-1.41705,-1.48108,-1.53778,-1.58706,-1.62834,-1.66152,-1.68660,-1.70339,-1.71223,-1.71303,-1.70593,-1.69142,-1.66959,-1.64079,-1.60565,-1.56443,-1.51779,-1.46626,-1.41047,-1.35117,-1.28899,-1.22482,-1.15935,-1.09335,-1.02771,-0.96332,-0.90110,-0.84187,-0.78633,-0.73511,-0.68892,-0.64826,-0.61350,-0.58471
