A,B,C,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
1,0,2,-1.25101,-1.23016,-1.20659,-1.18050,-1.15256,-1.12301,-1.09240,-1.06124,-1.03014,-0.99959,-0.97026,-0.94270,-0.91739,-0.89499,-0.87608,-0.86101,-0.85028,-0.84440,-0.84330,-0.84770,-0.85769,-0.87334,-0.89462,-0.92172,-0.95430,-0.99219,-1.03510,-1.08286,-1.13469,-1.19036,-1.24906,-1.31029,-1.37330,-1.43728,-1.50153,-1.56541,-1.62798,-1.68850,-1.74624,-1.80036,-1.85044,-1.89570,-1.93558,-1.96953,-1.99710,-2.01830,-2.03258,-2.03983,-2.04024,-2.03368,-2.02036,-2.00048,-1.97444,-1.94266,-1.90563,-1.86379,-1.81811,-1.76889,-1.71704,-1.66310,-1.60803,-1.55246,-1.49716,-1.44293,-1.39021,-1.33954,-1.29184,-1.24740,-1.20670,-1.17020,-1.13804,-1.11057,-1.08795,-1.06998,-1.05691,-1.04839,-1.04454,-1.04500,-1.04952,-1.05764,-1.06923,-1.08362,-1.10037,-1.11890,-1.13892,-1.15985,-1.18093,-1.20184,-1.22192,-1.24097,-1.25822,-1.27326,-1.28587,-1.29565,-1.30225,-1.30567,-1.30552,-1.30179,-1.29432,-1.28327,-1.26875
1,0,2,0.15852,0.22692,0.29571,0.36475,0.43352,0.50161,0.56841,0.63386,0.69713,0.75795,0.81605,0.87083,0.92196,0.96917,1.01219,1.05082,1.08465,1.11368,1.13770,1.15654,1.17008,1.17864,1.18207,1.18034,1.17362,1.16229,1.14656,1.12683,1.10321,1.07640,1.04674,1.01448,0.98051,0.94486,0.90829,0.87118,0.83419,0.79740,0.76152,0.72686,0.69354,0.66226,0.63274,0.60544,0.58022,0.55714,0.53606,0.51687,0.49953,0.48373,0.46917,0.45551,0.44244,0.42947,0.41629,0.40245,0.38748,0.37101,0.35301,0.33280,0.31023,0.28542,0.25782,0.22768,0.19481,0.15937,0.12160,0.08185,0.04000,-0.00342,-0.04782,-0.09292,-0.13815,-0.18298,-0.22680,-0.26906,-0.30917,-0.34665,-0.38124,-0.41210,-0.43889,-0.46126,-0.47890,-0.49121,-0.49812,-0.49945,-0.49513,-0.48499,-0.46924,-0.44779,-0.42073,-0.38841,-0.35101,-0.30884,-0.26204,-0.21107,-0.15649,-0.09858,-0.03758,0.02599,0.09150
1,0,2,-0.27017,-0.32538,-0.37800,-0.42799,-0.47495,-0.51856,-0.55877,-0.59571,-0.62915,-0.65904,-0.68527,-0.70799,-0.72716,-0.74312,-0.75592,-0.76557,-0.77221,-0.77621,-0.77741,-0.77631,-0.77284,-0.76725,-0.75967,-0.75016,-0.73920,-0.72661,-0.71254,-0.69709,-0.68063,-0.66299,-0.64445,-0.62487,-0.60436,-0.58297,-0.56080,-0.53793,-0.51427,-0.48984,-0.46462,-0.43874,-0.41202,-0.38473,-0.35679,-0.32782,-0.29819,-0.26770,-0.23637,-0.20417,-0.17126,-0.13752,-0.10285,-0.06733,-0.03098,0.00621,0.04426,0.08284,0.12187,0.16149,0.20155,0.24166,0.28207,0.32223,0.36220,0.40174,0.44053,0.47832,0.51505,0.55006,0.58335,0.61460,0.64335,0.66949,0.69279,0.71253,0.72879,0.74123,0.74947,0.75335,0.75296,0.74794,0.73810,0.72337,0.70385,0.67942,0.65028,0.61672,0.57885,0.53664,0.49069,0.44116,0.38856,0.33319,0.27549,0.21598,0.15499,0.09319,0.03092,-0.03120,-0.09293,-0.15362,-0.21280
1,0,2,0.10956,0.06969,0.03236,-0.00237,-0.03419,-0.06320,-0.08939,-0.11278,-0.13344,-0.15157,-0.16727,-0.18044,-0.19148,-0.20057,-0.20782,-0.21347,-0.21791,-0.22134,-0.22420,-0.22639,-0.22843,-0.23052,-0.23274,-0.23550,-0.23886,-0.24303,-0.24812,-0.25422,-0.26154,-0.26976,-0.27909,-0.28946,-0.30050,-0.31213,-0.32424,-0.33640,-0.34839,-0.35982,-0.37026,-0.37919,-0.38643,-0.39148,-0.39391,-0.39315,-0.38916,-0.38137,-0.36945,-0.35314,-0.33210,-0.30644,-0.27601,-0.24080,-0.20089,-0.15637,-0.10750,-0.05454,0.00207,0.06191,0.12454,0.18945,0.25593,0.32331,0.39092,0.45823,0.52451,0.58897,0.65104,0.71012,0.76563,0.81690,0.86369,0.90538,0.94172,0.97225,0.99692,1.01545,1.02781,1.03396,1.03396,1.02791,1.01614,0.99885,0.97631,0.94885,0.91673,0.88053,0.84066,0.79749,0.75165,0.70339,0.65336,0.60208,0.55011,0.49757,0.44510,0.39315,0.34199,0.29199,0.24347,0.19686,0.15207
1,0,2,-0.27458,-0.20901,-0.13949,-0.06652,0.00923,0.08727,0.16707,0.24784,0.32901,0.40994,0.48997,0.56868,0.64552,0.71993,0.79157,0.86024,0.92520,0.98638,1.04363,1.09672,1.14551,1.19004,1.23047,1.26656,1.29859,1.32671,1.35109,1.37187,1.38928,1.40361,1.41505,1.42375,1.43000,1.43396,1.43578,1.43565,1.43350,1.42973,1.42431,1.41726,1.40869,1.39863,1.38690,1.37371,1.35882,1.34223,1.32411,1.30428,1.28248,1.25889,1.23330,1.20577,1.17624,1.14468,1.11109,1.07534,1.03747,0.99753,0.95553,0.91131,0.86506,0.81678,0.76654,0.71432,0.66026,0.60453,0.54716,0.48826,0.42811,0.36679,0.30455,0.24139,0.17788,0.11414,0.05060,-0.01237,-0.07460,-0.13556,-0.19483,-0.25209,-0.30678,-0.35861,-0.40705,-0.45158,-0.49181,-0.52733,-0.55796,-0.58293,-0.60225,-0.61549,-0.62253,-0.62304,-0.61693,-0.60424,-0.58478,-0.55881,-0.52622,-0.48728,-0.44241,-0.39174,-0.33569
1,0,3,0.30901,0.31404,0.31887,0.32319,0.32651,0.32818,0.32813,0.32582,0.32102,0.31365,0.30306,0.28939,0.27244,0.25202,0.22843,0.20152,0.17148,0.13840,0.10249,0.06416,0.02359,-0.01868,-0.06263,-0.10772,-0.15333,-0.19921,-0.24474,-0.28957,-0.33320,-0.37533,-0.41532,-0.45274,-0.48733,-0.51866,-0.54630,-0.56988,-0.58926,-0.60388,-0.61376,-0.61875,-0.61850,-0.61308,-0.60234,-0.58639,-0.56525,-0.53901,-0.50770,-0.47176,-0.43126,-0.38665,-0.33819,-0.28639,-0.23150,-0.17425,-0.11511,-0.05451,0.00675,0.06815,0.12912,0.18921,0.24767,0.30400,0.35762,0.40807,0.45466,0.49721,0.53547,0.56864,0.59707,0.62031,0.63836,0.65133,0.65911,0.66206,0.66017,0.65386,0.64352,0.62966,0.61247,0.59264,0.57048,0.54682,0.52201,0.49659,0.47131,0.44637,0.42245,0.39981,0.37889,0.36002,0.34332,0.32902,0.31716,0.30792,0.30138,0.29720,0.29503,0.29511,0.29681,0.29995,0.30420
1,0,3,1.12583,1.17659,1.22708,1.27714,1.32665,1.37566,1.42395,1.47097,1.51676,1.56113,1.60354,1.64389,1.68176,1.71674,1.74858,1.77686,1.80127,1.82169,1.83779,1.84922,1.85577,1.85759,1.85428,1.84592,1.83247,1.81391,1.79052,1.76212,1.72898,1.69146,1.64962,1.60380,1.55417,1.50127,1.44521,1.38620,1.32470,1.26120,1.19586,1.12903,1.06095,0.99185,0.92212,0.85208,0.78187,0.71182,0.64219,0.57310,0.50490,0.43779,0.37191,0.30754,0.24491,0.18427,0.12576,0.06978,0.01641,-0.03381,-0.08076,-0.12430,-0.16400,-0.19974,-0.23111,-0.25819,-0.28061,-0.29807,-0.31072,-0.31820,-0.32065,-0.31799,-0.31005,-0.29703,-0.27921,-0.25667,-0.22965,-0.19839,-0.16329,-0.12449,-0.08246,-0.03748,0.00994,0.05955,0.11093,0.16371,0.21759,0.27209,0.32718,0.38253,0.43778,0.49288,0.54771,0.60229,0.65631,0.71006,0.76329,0.81601,0.86852,0.92055,0.97230,1.02383,1.07491
1,0,3,0.98275,0.96231,0.94524,0.93140,0.92088,0.91351,0.90916,0.90766,0.90857,0.91195,0.91738,0.92459,0.93317,0.94275,0.95295,0.96351,0.97410,0.98430,0.99384,1.00227,1.00939,1.01482,1.01858,1.02045,1.01990,1.01696,1.01169,1.00399,0.99373,0.98105,0.96612,0.94897,0.92975,0.90880,0.88622,0.86241,0.83754,0.81221,0.78685,0.76148,0.73679,0.71327,0.69122,0.67117,0.65348,0.63858,0.62687,0.61878,0.61451,0.61446,0.61893,0.62788,0.64157,0.66002,0.68330,0.71131,0.74386,0.78068,0.82158,0.86617,0.91392,0.96454,1.01727,1.07143,1.12678,1.18225,1.23743,1.29155,1.34395,1.39410,1.44125,1.48463,1.52399,1.55877,1.58858,1.61312,1.63203,1.64535,1.65287,1.65464,1.65070,1.64138,1.62664,1.60705,1.58299,1.55495,1.52319,1.48846,1.45114,1.41189,1.37137,1.32996,1.28859,1.24751,1.20704,1.16811,1.13091,1.09576,1.06306,1.03322,1.00634
1,0,3,0.19583,0.20741,0.21934,0.23186,0.24475,0.25798,0.27179,0.28606,0.30101,0.31668,0.33302,0.35039,0.36877,0.38827,0.40902,0.43101,0.45439,0.47911,0.50518,0.53253,0.56130,0.59123,0.62223,0.65422,0.68723,0.72088,0.75494,0.78913,0.82348,0.85762,0.89129,0.92449,0.95703,0.98841,1.01887,1.04791,1.07560,1.10169,1.12614,1.14883,1.16978,1.18878,1.20592,1.22102,1.23420,1.24537,1.25440,1.26121,1.26600,1.26847,1.26868,1.26658,1.26221,1.25538,1.24592,1.23396,1.21952,1.20255,1.18288,1.16061,1.13582,1.10828,1.07819,1.04578,1.01096,0.97402,0.93504,0.89428,0.85208,0.80867,0.76414,0.71898,0.67352,0.62816,0.58315,0.53882,0.49566,0.45385,0.41380,0.37582,0.33999,0.30684,0.27633,0.24870,0.22416,0.20264,0.18423,0.16878,0.15639,0.14693,0.14023,0.13632,0.13480,0.13550,0.13822,0.14279,0.14885,0.15623,0.16476,0.17427,0.18468
1,0,3,-0.77102,-0.77002,-0.76649,-0.76047,-0.75187,-0.74059,-0.72672,-0.71019,-0.69112,-0.66985,-0.64635,-0.62072,-0.59319,-0.56410,-0.53360,-0.50185,-0.46917,-0.43567,-0.40175,-0.36763,-0.33337,-0.29920,-0.26547,-0.23225,-0.19957,-0.16773,-0.13691,-0.10713,-0.07849,-0.05104,-0.02490,0.00011,0.02342,0.04526,0.06543,0.08385,0.10060,0.11557,0.12851,0.13948,0.14851,0.15519,0.15973,0.16207,0.16197,0.15938,0.15450,0.14720,0.13764,0.12581,0.11180,0.09556,0.07726,0.05720,0.03540,0.01215,-0.01239,-0.03806,-0.06448,-0.09156,-0.11913,-0.14700,-0.17461,-0.20214,-0.22909,-0.25545,-0.28114,-0.30589,-0.32965,-0.35238,-0.37400,-0.39443,-0.41378,-0.43212,-0.44932,-0.46566,-0.48118,-0.49598,-0.51041,-0.52431,-0.53778,-0.55108,-0.56418,-0.57745,-0.59082,-0.60426,-0.61774,-0.63143,-0.64529,-0.65913,-0.67270,-0.68625,-0.69949,-0.71212,-0.72415,-0.73534,-0.74544,-0.75421,-0.76126,-0.76653,-0.76989
1,1,0,-2.10834,-2.13633,-2.15730,-2.17121,-2.17819,-2.17804,-2.17108,-2.15727,-2.13701,-2.11053,-2.07799,-2.03972,-1.99620,-1.94777,-1.89482,-1.83766,-1.77677,-1.71249,-1.64524,-1.57553,-1.50348,-1.42956,-1.35405,-1.27735,-1.19966,-1.12122,-1.04229,-0.96314,-0.88396,-0.80496,-0.72635,-0.64813,-0.57077,-0.49432,-0.41890,-0.34476,-0.27209,-0.20110,-0.13208,-0.06498,-0.00029,0.06180,0.12131,0.17793,0.23132,0.28130,0.32768,0.37021,0.40876,0.44331,0.47359,0.49946,0.52088,0.53780,0.55013,0.55795,0.56115,0.55987,0.55405,0.54379,0.52921,0.51028,0.48726,0.46017,0.42919,0.39411,0.35533,0.31278,0.26675,0.21708,0.16395,0.10741,0.04758,-0.01556,-0.08183,-0.15109,-0.22336,-0.29835,-0.37609,-0.45635,-0.53888,-0.62343,-0.70979,-0.79764,-0.88654,-0.97625,-1.06627,-1.15611,-1.24526,-1.33324,-1.41946,-1.50355,-1.58480,-1.66273,-1.73685,-1.80653,-1.87134,-1.93080,-1.98455,-2.03231,-2.07367
1,1,0,-0.90178,-0.89775,-0.88846,-0.87433,-0.85588,-0.83343,-0.80752,-0.77853,-0.74707,-0.71340,-0.67807,-0.64158,-0.60432,-0.56652,-0.52853,-0.49082,-0.45361,-0.41691,-0.38088,-0.34574,-0.31149,-0.27818,-0.24582,-0.21430,-0.18352,-0.15330,-0.12364,-0.09413,-0.06470,-0.03536,-0.00552,0.02494,0.05603,0.08810,0.12121,0.15548,0.19115,0.22833,0.26696,0.30705,0.34873,0.39178,0.43630,0.48199,0.52848,0.57593,0.62404,0.67227,0.72055,0.76834,0.81524,0.86104,0.90530,0.94743,0.98728,1.02418,1.05789,1.08767,1.11329,1.13462,1.15079,1.16171,1.16715,1.16664,1.16023,1.14756,1.12852,1.10291,1.07095,1.03285,0.98830,0.93770,0.88126,0.81933,0.75237,0.68069,0.60471,0.52511,0.44235,0.35741,0.27054,0.18242,0.09392,0.00579,-0.08152,-0.16717,-0.25039,-0.33051,-0.40696,-0.47946,-0.54715,-0.60972,-0.66682,-0.71797,-0.76312,-0.80190,-0.83429,-0.86020,-0.87985,-0.89328,-0.90046
1,1,0,0.22563,0.27957,0.33653,0.39615,0.45810,0.52207,0.58764,0.65421,0.72151,0.78905,0.85630,0.92280,0.98801,1.05155,1.11308,1.17207,1.22819,1.28110,1.33042,1.37586,1.41734,1.45452,1.48750,1.51599,1.53996,1.55935,1.57450,1.58517,1.59161,1.59380,1.59205,1.58637,1.57706,1.56439,1.54855,1.52962,1.50769,1.48326,1.45628,1.42719,1.39601,1.36301,1.32813,1.29171,1.25395,1.21498,1.17481,1.13372,1.09190,1.04941,1.00639,0.96299,0.91923,0.87532,0.83145,0.78776,0.74414,0.70091,0.65815,0.61592,0.57439,0.53361,0.49353,0.45431,0.41596,0.37853,0.34223,0.30678,0.27239,0.23895,0.20669,0.17529,0.14518,0.11622,0.08828,0.06153,0.03605,0.01184,-0.01092,-0.03206,-0.05164,-0.06940,-0.08516,-0.09861,-0.10977,-0.11831,-0.12414,-0.12692,-0.12663,-0.12291,-0.11564,-0.10466,-0.08972,-0.07091,-0.04800,-0.02089,0.01028,0.04556,0.08480,0.12800,0.17497
1,1,0,0.33474,0.44886,0.56284,0.67572,0.78671,0.89500,0.99970,1.10002,1.19510,1.28444,1.36722,1.44255,1.51013,1.56921,1.61937,1.66057,1.69216,1.71408,1.72627,1.72862,1.72111,1.70395,1.67713,1.64108,1.59625,1.54287,1.48128,1.41214,1.33596,1.25321,1.16454,1.07061,0.97185,0.86916,0.76301,0.65420,0.54341,0.43116,0.31814,0.20494,0.09221,-0.01932,-0.12928,-0.23699,-0.34206,-0.44395,-0.54233,-0.63661,-0.72642,-0.81149,-0.89163,-0.96646,-1.03584,-1.09965,-1.15797,-1.21067,-1.25756,-1.29902,-1.33525,-1.36600,-1.39172,-1.41276,-1.42909,-1.44118,-1.44939,-1.45417,-1.45565,-1.45411,-1.44972,-1.44319,-1.43434,-1.42353,-1.41067,-1.39619,-1.37994,-1.36193,-1.34195,-1.32001,-1.29609,-1.26976,-1.24086,-1.20920,-1.17420,-1.13586,-1.09354,-1.04701,-0.99626,-0.94056,-0.87990,-0.81434,-0.74361,-0.66755,-0.58638,-0.50000,-0.40874,-0.31283,-0.21255,-0.10846,-0.00116,0.10906,0.22127
1,1,0,0.03587,-0.04797,-0.12977,-0.20850,-0.28325,-0.35343,-0.41817,-0.47693,-0.52913,-0.57424,-0.61200,-0.64220,-0.66492,-0.67987,-0.68717,-0.68724,-0.68014,-0.66647,-0.64669,-0.62124,-0.59086,-0.55608,-0.51794,-0.47690,-0.43374,-0.38930,-0.34435,-0.29971,-0.25604,-0.21379,-0.17390,-0.13677,-0.10291,-0.07274,-0.04681,-0.02497,-0.00769,0.00487,0.01296,0.01663,0.01585,0.01098,0.00243,-0.00957,-0.02450,-0.04165,-0.06076,-0.08101,-0.10167,-0.12239,-0.14236,-0.16088,-0.17727,-0.19104,-0.20161,-0.20833,-0.21081,-0.20844,-0.20118,-0.18869,-0.17070,-0.14696,-0.11776,-0.08316,-0.04320,0.00163,0.05106,0.10468,0.16189,0.22177,0.28416,0.34791,0.41236,0.47683,0.54018,0.60176,0.66055,0.71577,0.76673,0.81255,0.85246,0.88583,0.91219,0.93105,0.94192,0.94454,0.93873,0.92434,0.90158,0.87038,0.83115,0.78420,0.72999,0.66918,0.60233,0.53024,0.45362,0.37341,0.29045,0.20609,0.12075
1,1,1,0.47338,0.50065,0.53030,0.56210,0.59563,0.63048,0.66608,0.70197,0.73762,0.77266,0.80639,0.83850,0.86860,0.89612,0.92080,0.94236,0.96023,0.97449,0.98473,0.99097,0.99314,0.99115,0.98500,0.97473,0.96064,0.94279,0.92162,0.89721,0.86985,0.84007,0.80798,0.77434,0.73932,0.70352,0.66706,0.63049,0.59446,0.55906,0.52476,0.49203,0.46120,0.43252,0.40634,0.38294,0.36240,0.34496,0.33091,0.32023,0.31311,0.30940,0.30906,0.31216,0.31853,0.32814,0.34051,0.35563,0.37293,0.39243,0.41352,0.43597,0.45925,0.48279,0.50653,0.52980,0.55240,0.57374,0.59339,0.61122,0.62688,0.63980,0.64996,0.65712,0.66105,0.66200,0.65980,0.65447,0.64616,0.63500,0.62125,0.60532,0.58749,0.56804,0.54752,0.52623,0.50480,0.48360,0.46305,0.44379,0.42621,0.41057,0.39741,0.38704,0.37963,0.37560,0.37507,0.37824,0.38510,0.39571,0.40988,0.42775,0.44895
1,1,1,1.28590,1.29026,1.29608,1.30313,1.31122,1.32002,1.32938,1.33896,1.34858,1.35780,1.36629,1.37375,1.37971,1.38392,1.38601,1.38567,1.38277,1.37718,1.36861,1.35688,1.34187,1.32370,1.30229,1.27754,1.24969,1.21880,1.18511,1.14874,1.11005,1.06911,1.02640,0.98205,0.93670,0.89059,0.84409,0.79762,0.75155,0.70627,0.66224,0.61989,0.57957,0.54158,0.50641,0.47453,0.44604,0.42137,0.40065,0.38407,0.37194,0.36442,0.36167,0.36357,0.37015,0.38154,0.39754,0.41802,0.44287,0.47192,0.50464,0.54080,0.58013,0.62215,0.66644,0.71253,0.76006,0.80821,0.85688,0.90531,0.95302,0.99955,1.04451,1.08746,1.12813,1.16591,1.20078,1.23227,1.26046,1.28511,1.30617,1.32350,1.33743,1.34781,1.35514,1.35931,1.36069,1.35968,1.35654,1.35156,1.34522,1.33794,1.33002,1.32178,1.31356,1.30568,1.29866,1.29272,1.28782,1.28430,1.28231,1.28182,1.28314
1,1,1,0.18236,0.18690,0.19207,0.19736,0.20284,0.20813,0.21291,0.21692,0.22006,0.22210,0.22282,0.22247,0.22076,0.21763,0.21320,0.20748,0.20059,0.19258,0.18358,0.17366,0.16319,0.15217,0.14106,0.12967,0.11827,0.10718,0.09664,0.08677,0.07784,0.07004,0.06361,0.05864,0.05534,0.05401,0.05462,0.05743,0.06250,0.07009,0.08013,0.09290,0.10850,0.12671,0.14758,0.17126,0.19749,0.22619,0.25719,0.29030,0.32532,0.36218,0.40024,0.43943,0.47932,0.51949,0.55955,0.59917,0.63771,0.67489,0.71030,0.74357,0.77421,0.80170,0.82598,0.84658,0.86327,0.87572,0.88391,0.88769,0.88697,0.88173,0.87202,0.85809,0.84003,0.81802,0.79274,0.76416,0.73278,0.69917,0.66361,0.62657,0.58877,0.55055,0.51217,0.47443,0.43782,0.40248,0.36907,0.33770,0.30874,0.28249,0.25918,0.23886,0.22145,0.20696,0.19548,0.18696,0.18098,0.17737,0.17608,0.17672,0.17889
1,1,1,0.58737,0.57743,0.56212,0.54194,0.51751,0.48904,0.45740,0.42268,0.38567,0.34674,0.30632,0.26515,0.22351,0.18187,0.14069,0.10035,0.06094,0.02299,-0.01333,-0.04790,-0.08057,-0.11127,-0.13986,-0.16640,-0.19098,-0.21385,-0.23499,-0.25482,-0.27355,-0.29147,-0.30895,-0.32636,-0.34420,-0.36290,-0.38284,-0.40422,-0.42774,-0.45352,-0.48200,-0.51350,-0.54813,-0.58619,-0.62768,-0.67250,-0.72071,-0.77212,-0.82627,-0.88299,-0.94181,-1.00232,-1.06376,-1.12562,-1.18710,-1.24762,-1.30636,-1.36235,-1.41511,-1.46373,-1.50748,-1.54560,-1.57745,-1.60251,-1.61996,-1.62946,-1.63094,-1.62402,-1.60854,-1.58420,-1.55124,-1.50978,-1.46007,-1.40243,-1.33748,-1.26555,-1.18729,-1.10352,-1.01476,-0.92212,-0.82608,-0.72776,-0.62802,-0.52758,-0.42767,-0.32877,-0.23183,-0.13787,-0.04735,0.03896,0.12040,0.19624,0.26618,0.32985,0.38683,0.43686,0.48005,0.51598,0.54496,0.56669,0.58160,0.58985,0.59164
1,1,1,-0.71045,-0.73648,-0.75863,-0.77679,-0.79046,-0.79951,-0.80388,-0.80356,-0.79828,-0.78821,-0.77356,-0.75439,-0.73097,-0.70364,-0.67272,-0.63883,-0.60204,-0.56311,-0.52249,-0.48063,-0.43848,-0.39633,-0.35469,-0.31422,-0.27551,-0.23892,-0.20494,-0.17389,-0.14632,-0.12238,-0.10232,-0.08626,-0.07422,-0.06627,-0.06227,-0.06214,-0.06559,-0.07230,-0.08198,-0.09424,-0.10859,-0.12455,-0.14174,-0.15952,-0.17770,-0.19535,-0.21233,-0.22806,-0.24229,-0.25448,-0.26444,-0.27189,-0.27663,-0.27860,-0.27757,-0.27387,-0.26714,-0.25778,-0.24576,-0.23151,-0.21520,-0.19722,-0.17778,-0.15730,-0.13627,-0.11496,-0.09379,-0.07323,-0.05359,-0.03518,-0.01845,-0.00368,0.00883,0.01873,0.02608,0.03019,0.03118,0.02891,0.02343,0.01437,0.00202,-0.01379,-0.03294,-0.05533,-0.08093,-0.10939,-0.14059,-0.17435,-0.21038,-0.24824,-0.28793,-0.32858,-0.37014,-0.41222,-0.45418,-0.49574,-0.53631,-0.57553,-0.61303,-0.64836,-0.68095
1,1,2,0.17731,0.16866,0.16189,0.15704,0.15411,0.15258,0.15234,0.15328,0.15503,0.15752,0.16055,0.16393,0.16733,0.17082,0.17418,0.17731,0.18010,0.18261,0.18501,0.18725,0.18938,0.19162,0.19399,0.19656,0.19995,0.20401,0.20909,0.21544,0.22335,0.23284,0.24408,0.25747,0.27308,0.29078,0.31056,0.33280,0.35724,0.38389,0.41248,0.44293,0.47512,0.50867,0.54361,0.57920,0.61536,0.65177,0.68816,0.72427,0.75965,0.79405,0.82722,0.85883,0.88872,0.91677,0.94259,0.96611,0.98717,1.00574,1.02148,1.03464,1.04516,1.05286,1.05785,1.06018,1.05987,1.05685,1.05123,1.04310,1.03252,1.01958,1.00418,0.98669,0.96701,0.94549,0.92209,0.89679,0.86991,0.84142,0.81149,0.78050,0.74840,0.71534,0.68162,0.64732,0.61270,0.57802,0.54354,0.50937,0.47590,0.44314,0.41135,0.38073,0.35157,0.32403,0.29842,0.27460,0.25296,0.23340,0.21603,0.20089,0.18801
1,1,2,-0.07133,-0.13734,-0.20003,-0.25870,-0.31293,-0.36188,-0.40494,-0.44136,-0.47059,-0.49216,-0.50537,-0.50991,-0.50560,-0.49199,-0.46885,-0.43609,-0.39382,-0.34209,-0.28109,-0.21110,-0.13241,-0.04550,0.04905,0.15066,0.25867,0.37252,0.49136,0.61450,0.74113,0.87051,1.00175,1.13409,1.26658,1.39850,1.52929,1.65784,1.78366,1.90589,2.02409,2.13753,2.24560,2.34772,2.44347,2.53244,2.61412,2.68812,2.75431,2.81232,2.86213,2.90341,2.93608,2.96021,2.97576,2.98274,2.98139,2.97192,2.95452,2.92962,2.89756,2.85846,2.81318,2.76212,2.70584,2.64479,2.57947,2.51071,2.43904,2.36493,2.28901,2.21180,2.13382,2.05558,1.97754,1.89988,1.82289,1.74695,1.67218,1.59871,1.52650,1.45560,1.38593,1.31728,1.24951,1.18257,1.11606,1.04972,0.98340,0.91677,0.84966,0.78201,0.71343,0.64400,0.57354,0.50224,0.43026,0.35771,0.28472,0.21177,0.13916,0.06744,-0.00297
1,1,2,-0.27725,-0.20778,-0.13730,-0.06605,0.00567,0.07741,0.14891,0.21984,0.28993,0.35919,0.42712,0.49384,0.55901,0.62255,0.68431,0.74413,0.80199,0.85767,0.91112,0.96203,1.01059,1.05651,1.09951,1.13963,1.17666,1.21039,1.24063,1.26733,1.28991,1.30854,1.32301,1.33306,1.33868,1.33957,1.33577,1.32702,1.31350,1.29532,1.27224,1.24432,1.21172,1.17472,1.13358,1.08828,1.03915,0.98648,0.93062,0.87208,0.81093,0.74768,0.68247,0.61579,0.54798,0.47931,0.40997,0.34050,0.27106,0.20170,0.13303,0.06493,-0.00233,-0.06851,-0.13347,-0.19713,-0.25945,-0.32019,-0.37933,-0.43665,-0.49204,-0.54539,-0.59634,-0.64512,-0.69139,-0.73487,-0.77537,-0.81285,-0.84698,-0.87771,-0.90465,-0.92757,-0.94632,-0.96059,-0.97031,-0.97530,-0.97535,-0.97055,-0.96068,-0.94559,-0.92551,-0.90043,-0.87036,-0.83551,-0.79608,-0.75215,-0.70408,-0.65200,-0.59638,-0.53757,-0.47595,-0.41169,-0.34543
1,1,2,-0.53564,-0.50814,-0.47805,-0.44558,-0.41069,-0.37376,-0.33514,-0.29484,-0.25328,-0.21061,-0.16724,-0.12323,-0.07902,-0.03482,0.00906,0.05228,0.09468,0.13586,0.17544,0.21348,0.24959,0.28352,0.31508,0.34426,0.37079,0.39442,0.41520,0.43289,0.44770,0.45937,0.46817,0.47415,0.47734,0.47774,0.47555,0.47100,0.46428,0.45555,0.44495,0.43267,0.41907,0.40421,0.38842,0.37151,0.35389,0.33597,0.31763,0.29903,0.28022,0.26128,0.24225,0.22328,0.20427,0.18522,0.16615,0.14703,0.12781,0.10830,0.08854,0.06862,0.04818,0.02739,0.00606,-0.01587,-0.03834,-0.06148,-0.08528,-0.10974,-0.13482,-0.16052,-0.18676,-0.21368,-0.24101,-0.26862,-0.29636,-0.32452,-0.35278,-0.38071,-0.40833,-0.43546,-0.46183,-0.48739,-0.51186,-0.53505,-0.55659,-0.57635,-0.59423,-0.60995,-0.62339,-0.63430,-0.64251,-0.64804,-0.65061,-0.65001,-0.64654,-0.63995,-0.63029,-0.61755,-0.60155,-0.58253,-0.56054
