A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
2,11,0.38427,0.34747,0.31250,0.27919,0.24774,0.21780,0.18905,0.16155,0.13509,0.10920,0.08370,0.05867,0.03373,0.00904,-0.01560,-0.03995,-0.06389,-0.08700,-0.10886,-0.12943,-0.14780,-0.16396,-0.17693,-0.18639,-0.19182,-0.19264,-0.18878,-0.17967,-0.16508,-0.14479,-0.11901,-0.08771,-0.05094,-0.00939,0.03678,0.08686,0.14000,0.19544,0.25231,0.30982,0.36687,0.42276,0.47650,0.52719,0.57393,0.61618,0.65352,0.68517,0.71087,0.73066,0.74424,0.75203,0.75441,0.75177,0.74451,0.73351,0.71952,0.70343,0.68625,0.66864,0.65175,0.63630,0.62308,0.61292,0.60639,0.60374,0.60526,0.61123,0.62168,0.63641,0.65507,0.67715,0.70207,0.72930,0.75806,0.78744,0.81624,0.84384,0.86970,0.89264,0.91195,0.92694,0.93730,0.94250,0.94246,0.93693,0.92546,0.90887,0.88718,0.86069,0.82987,0.79547,0.75805,0.71805,0.67651,0.63367,0.59053,0.54731,0.50462,0.46304,0.42276
2,11,-1.21381,-1.14491,-1.07191,-0.99519,-0.91500,-0.83205,-0.74688,-0.65966,-0.57090,-0.48118,-0.39080,-0.30030,-0.21022,-0.12074,-0.03224,0.05447,0.13920,0.22154,0.30103,0.37711,0.44958,0.51813,0.58220,0.64179,0.69630,0.74568,0.78975,0.82840,0.86139,0.88876,0.91061,0.92695,0.93775,0.94346,0.94405,0.93948,0.93038,0.91667,0.89868,0.87665,0.85098,0.82170,0.78918,0.75374,0.71542,0.67450,0.63132,0.58585,0.53834,0.48900,0.43794,0.38559,0.33179,0.27684,0.22068,0.16363,0.10573,0.04708,-0.01189,-0.07166,-0.13163,-0.19198,-0.25248,-0.31313,-0.37400,-0.43514,-0.49647,-0.55763,-0.61895,-0.68023,-0.74130,-0.80233,-0.86296,-0.92305,-0.98282,-1.04182,-1.09986,-1.15633,-1.21147,-1.26454,-1.31537,-1.36333,-1.40789,-1.44903,-1.48613,-1.51867,-1.54609,-1.56818,-1.58438,-1.59461,-1.59850,-1.59565,-1.58610,-1.57001,-1.54715,-1.51770,-1.48178,-1.43960,-1.39139,-1.33738,-1.27811
2,11,-1.17128,-1.15564,-1.13961,-1.12312,-1.10677,-1.09063,-1.07508,-1.06031,-1.04660,-1.03378,-1.02205,-1.01133,-1.00145,-0.99240,-0.98375,-0.97517,-0.96612,-0.95627,-0.94494,-0.93163,-0.91576,-0.89683,-0.87418,-0.84705,-0.81510,-0.77790,-0.73500,-0.68617,-0.63094,-0.56945,-0.50191,-0.42841,-0.34932,-0.26496,-0.17604,-0.08327,0.01228,0.10987,0.20855,0.30696,0.40400,0.49861,0.58944,0.67547,0.75545,0.82843,0.89352,0.94949,0.99608,1.03237,1.05796,1.07272,1.07637,1.06889,1.05041,1.02152,0.98243,0.93347,0.87579,0.80988,0.73674,0.65733,0.57233,0.48294,0.39000,0.29493,0.19826,0.10102,0.00414,-0.09168,-0.18554,-0.27696,-0.36535,-0.45029,-0.53143,-0.60840,-0.68072,-0.74852,-0.81155,-0.86988,-0.92346,-0.97234,-1.01659,-1.05636,-1.09204,-1.12329,-1.15055,-1.17384,-1.19337,-1.20915,-1.22144,-1.23039,-1.23588,-1.23843,-1.23812,-1.23483,-1.22914,-1.22126,-1.21121,-1.19933,-1.18600
2,11,-0.60440,-0.56545,-0.52830,-0.49381,-0.46290,-0.43635,-0.41429,-0.39739,-0.38579,-0.37943,-0.37813,-0.38196,-0.39024,-0.40232,-0.41779,-0.43585,-0.45545,-0.47582,-0.49640,-0.51589,-0.53359,-0.54885,-0.56099,-0.56908,-0.57310,-0.57251,-0.56675,-0.55595,-0.54017,-0.51946,-0.49407,-0.46461,-0.43126,-0.39470,-0.35567,-0.31471,-0.27236,-0.22936,-0.18640,-0.14368,-0.10229,-0.06232,-0.02421,0.01176,0.04547,0.07653,0.10534,0.13134,0.15520,0.17661,0.19588,0.21307,0.22845,0.24216,0.25404,0.26436,0.27289,0.27999,0.28513,0.28824,0.28881,0.28690,0.28202,0.27397,0.26246,0.24663,0.22682,0.20243,0.17343,0.13955,0.10090,0.05737,0.00924,-0.04286,-0.09896,-0.15816,-0.21990,-0.28350,-0.34804,-0.41250,-0.47619,-0.53796,-0.59709,-0.65249,-0.70344,-0.74884,-0.78819,-0.82099,-0.84653,-0.86483,-0.87533,-0.87826,-0.87397,-0.86263,-0.84480,-0.82110,-0.79229,-0.75918,-0.72278,-0.68419,-0.64430
2,11,0.69652,0.80154,0.91337,1.03075,1.15308,1.27919,1.40785,1.53804,1.66820,1.79658,1.92196,2.04271,2.15705,2.26350,2.36083,2.44744,2.52194,2.58352,2.63061,2.66293,2.67985,2.68101,2.66624,2.63554,2.58948,2.52839,2.45353,2.36546,2.26536,2.15448,2.03439,1.90664,1.77278,1.63435,1.49296,1.35065,1.20862,1.06875,0.93207,0.80015,0.67415,0.55505,0.44377,0.34096,0.24740,0.16332,0.08904,0.02449,-0.03015,-0.07522,-0.11105,-0.13836,-0.15727,-0.16892,-0.17360,-0.17232,-0.16598,-0.15508,-0.14094,-0.12411,-0.10542,-0.08553,-0.06527,-0.04531,-0.02620,-0.00831,0.00797,0.02233,0.03437,0.04406,0.05110,0.05601,0.05844,0.05852,0.05673,0.05290,0.04761,0.04108,0.03385,0.02580,0.01788,0.01029,0.00338,-0.00212,-0.00587,-0.00714,-0.00568,-0.00077,0.00785,0.02127,0.03975,0.06382,0.09395,0.13054,0.17433,0.22535,0.28418,0.35070,0.42544,0.50816,0.59856
2,11,0.00894,-0.05798,-0.11989,-0.17655,-0.22756,-0.27220,-0.31029,-0.34177,-0.36645,-0.38412,-0.39499,-0.39915,-0.39669,-0.38813,-0.37379,-0.35419,-0.33005,-0.30210,-0.27078,-0.23693,-0.20158,-0.16563,-0.12981,-0.09498,-0.06221,-0.03236,-0.00644,0.01493,0.03105,0.04130,0.04500,0.04178,0.03157,0.01428,-0.01014,-0.04166,-0.07991,-0.12424,-0.17402,-0.22847,-0.28662,-0.34757,-0.40979,-0.47206,-0.53296,-0.59136,-0.64574,-0.69474,-0.73690,-0.77102,-0.79596,-0.81095,-0.81500,-0.80746,-0.78801,-0.75633,-0.71249,-0.65697,-0.59021,-0.51256,-0.42530,-0.32945,-0.22619,-0.11699,-0.00346,0.11326,0.23101,0.34844,0.46396,0.57605,0.68314,0.78413,0.87747,0.96237,1.03813,1.10359,1.15853,1.20235,1.23504,1.25656,1.26725,1.26706,1.25643,1.23611,1.20641,1.16805,1.12166,1.06802,1.00788,0.94222,0.87177,0.79713,0.71947,0.63953,0.55818,0.47587,0.39373,0.31237,0.23247,0.15488,0.08003
2,11,-0.99579,-1.02243,-1.04531,-1.06352,-1.07686,-1.08420,-1.08516,-1.07926,-1.06566,-1.04388,-1.01343,-0.97423,-0.92544,-0.86691,-0.79854,-0.72028,-0.63223,-0.53454,-0.42749,-0.31143,-0.18706,-0.05507,0.08380,0.22880,0.37894,0.53299,0.68983,0.84840,1.00751,1.16575,1.32219,1.47530,1.62427,1.76769,1.90468,2.03424,2.15531,2.26717,2.36900,2.46043,2.54049,2.60933,2.66645,2.71177,2.74508,2.76677,2.77684,2.77537,2.76305,2.74001,2.70671,2.66365,2.61165,2.55104,2.48266,2.40735,2.32538,2.23788,2.14537,2.04854,1.94817,1.84490,1.73928,1.63193,1.52377,1.41496,1.30626,1.19830,1.09142,0.98611,0.88274,0.78168,0.68326,0.58768,0.49535,0.40615,0.32038,0.23797,0.15914,0.08371,0.01170,-0.05700,-0.12265,-0.18531,-0.24526,-0.30250,-0.35768,-0.41050,-0.46159,-0.51099,-0.55899,-0.60554,-0.65091,-0.69520,-0.73832,-0.78040,-0.82104,-0.86004,-0.89743,-0.93291,-0.96569
2,11,-0.20317,-0.21799,-0.23057,-0.24175,-0.25203,-0.26157,-0.27105,-0.28109,-0.29204,-0.30449,-0.31863,-0.33458,-0.35240,-0.37216,-0.39362,-0.41666,-0.44081,-0.46569,-0.49059,-0.51522,-0.53890,-0.56124,-0.58130,-0.59875,-0.61321,-0.62438,-0.63196,-0.63567,-0.63569,-0.63179,-0.62469,-0.61401,-0.60041,-0.58408,-0.56584,-0.54608,-0.52527,-0.50398,-0.48265,-0.46187,-0.44188,-0.42316,-0.40593,-0.39024,-0.37623,-0.36371,-0.35260,-0.34292,-0.33412,-0.32596,-0.31790,-0.30991,-0.30123,-0.29184,-0.28061,-0.26760,-0.25255,-0.23491,-0.21455,-0.19103,-0.16484,-0.13542,-0.10371,-0.06896,-0.03184,0.00697,0.04713,0.08816,0.12970,0.17079,0.21105,0.24940,0.28536,0.31845,0.34792,0.37297,0.39340,0.40841,0.41800,0.42182,0.41970,0.41177,0.39812,0.37901,0.35488,0.32633,0.29390,0.25809,0.21990,0.17996,0.13914,0.09809,0.05755,0.01828,-0.01914,-0.05434,-0.08674,-0.11612,-0.14247,-0.16565,-0.18580
2,11,-2.70380,-2.74220,-2.76966,-2.78675,-2.79422,-2.79279,-2.78376,-2.76797,-2.74652,-2.72072,-2.69144,-2.65986,-2.62687,-2.59340,-2.56018,-2.52794,-2.49722,-2.46801,-2.44070,-2.41531,-2.39151,-2.36920,-2.34772,-2.32659,-2.30492,-2.28244,-2.25799,-2.23093,-2.20067,-2.16593,-2.12643,-2.08149,-2.03064,-1.97310,-1.90905,-1.83804,-1.76016,-1.67557,-1.58430,-1.48698,-1.38381,-1.27566,-1.16281,-1.04598,-0.92645,-0.80476,-0.68169,-0.55807,-0.43492,-0.31262,-0.19242,-0.07514,0.03907,0.14930,0.25468,0.35506,0.44967,0.53781,0.61944,0.69395,0.76099,0.81990,0.87044,0.91222,0.94478,0.96795,0.98125,0.98430,0.97681,0.95865,0.92956,0.88929,0.83765,0.77482,0.70066,0.61541,0.51923,0.41272,0.29613,0.17033,0.03594,-0.10634,-0.25542,-0.40998,-0.56911,-0.73158,-0.89559,-1.06011,-1.22355,-1.38458,-1.54164,-1.69374,-1.83913,-1.97688,-2.10605,-2.22549,-2.33423,-2.43166,-2.51766,-2.59159,-2.65363
2,11,0.40943,0.38702,0.36698,0.35016,0.33734,0.32933,0.32646,0.32957,0.33891,0.35482,0.37737,0.40644,0.44182,0.48353,0.53074,0.58303,0.63966,0.69989,0.76276,0.82732,0.89265,0.95745,1.02123,1.08254,1.14052,1.19455,1.24368,1.28725,1.32476,1.35548,1.37920,1.39589,1.40541,1.40772,1.40315,1.39208,1.37484,1.35194,1.32403,1.29141,1.25481,1.21477,1.17204,1.12701,1.08015,1.03222,0.98318,0.93365,0.88401,0.83419,0.78439,0.73509,0.68623,0.63795,0.59037,0.54367,0.49791,0.45337,0.41034,0.36871,0.32939,0.29208,0.25754,0.22612,0.19807,0.17383,0.15366,0.13809,0.12690,0.12097,0.11965,0.12338,0.13201,0.14536,0.16307,0.18493,0.21046,0.23900,0.27027,0.30315,0.33699,0.37123,0.40508,0.43766,0.46828,0.49619,0.52086,0.54179,0.55875,0.57094,0.57828,0.58066,0.57851,0.57169,0.56042,0.54520,0.52657,0.50540,0.48223,0.45803,0.43337
2,12,-0.11971,-0.08442,-0.05816,-0.04155,-0.03516,-0.03922,-0.05340,-0.07805,-0.11247,-0.15635,-0.20907,-0.26990,-0.33777,-0.41187,-0.49118,-0.57430,-0.66050,-0.74813,-0.83637,-0.92389,-1.00974,-1.09271,-1.17193,-1.24617,-1.31483,-1.37712,-1.43234,-1.48008,-1.51995,-1.55168,-1.57487,-1.58986,-1.59639,-1.59478,-1.58541,-1.56856,-1.54465,-1.51427,-1.47820,-1.43690,-1.39104,-1.34160,-1.28895,-1.23414,-1.17778,-1.12071,-1.06376,-1.00742,-0.95231,-0.89892,-0.84799,-0.79977,-0.75498,-0.71396,-0.67694,-0.64451,-0.61676,-0.59400,-0.57666,-0.56460,-0.55780,-0.55636,-0.56040,-0.56968,-0.58407,-0.60327,-0.62675,-0.65464,-0.68620,-0.72066,-0.75731,-0.79578,-0.83526,-0.87464,-0.91310,-0.94976,-0.98384,-1.01435,-1.04058,-1.06112,-1.07554,-1.08347,-1.08413,-1.07701,-1.06191,-1.03894,-1.00787,-0.96946,-0.92381,-0.87135,-0.81294,-0.74982,-0.68303,-0.61338,-0.54248,-0.47152,-0.40191,-0.33516,-0.27234,-0.21473,-0.16336
2,12,0.77929,0.82069,0.85605,0.88531,0.90858,0.92523,0.93568,0.93959,0.93727,0.92861,0.91352,0.89207,0.86423,0.83071,0.79095,0.74564,0.69488,0.63888,0.57814,0.51294,0.44373,0.37089,0.29505,0.21672,0.13634,0.05477,-0.02735,-0.10965,-0.19123,-0.27159,-0.35007,-0.42612,-0.49939,-0.56932,-0.63575,-0.69822,-0.75670,-0.81107,-0.86110,-0.90703,-0.94871,-0.98650,-1.02078,-1.05164,-1.07943,-1.10451,-1.12726,-1.14811,-1.16734,-1.18520,-1.20192,-1.21791,-1.23322,-1.24822,-1.26270,-1.27674,-1.29058,-1.30375,-1.31640,-1.32824,-1.33903,-1.34828,-1.35610,-1.36198,-1.36528,-1.36604,-1.36345,-1.35731,-1.34743,-1.33325,-1.31465,-1.29116,-1.26281,-1.22919,-1.19044,-1.14623,-1.09673,-1.04184,-0.98172,-0.91673,-0.84704,-0.77303,-0.69498,-0.61385,-0.52966,-0.44315,-0.35495,-0.26544,-0.17555,-0.08580,0.00324,0.09118,0.17689,0.26007,0.34028,0.41680,0.48939,0.55745,0.62076,0.67897,0.73199
2,12,-0.19880,-0.18976,-0.17301,-0.14975,-0.12106,-0.08764,-0.05044,-0.01094,0.02998,0.07113,0.11155,0.15038,0.18655,0.21914,0.24741,0.27066,0.28834,0.30009,0.30520,0.30392,0.29599,0.28152,0.26067,0.23390,0.20150,0.16386,0.12183,0.07589,0.02713,-0.02408,-0.07662,-0.12994,-0.18283,-0.23449,-0.28418,-0.33089,-0.37412,-0.41276,-0.44611,-0.47357,-0.49452,-0.50833,-0.51451,-0.51270,-0.50242,-0.48344,-0.45565,-0.41897,-0.37336,-0.31904,-0.25610,-0.18515,-0.10645,-0.02088,0.07089,0.16818,0.26983,0.37506,0.48249,0.59106,0.69941,0.80644,0.91074,1.01092,1.10574,1.19397,1.27456,1.34613,1.40799,1.45923,1.49890,1.52686,1.54244,1.54533,1.53563,1.51390,1.47992,1.43441,1.37846,1.31229,1.23735,1.15465,1.06549,0.97110,0.87280,0.77229,0.67073,0.56993,0.47091,0.37521,0.28395,0.19827,0.11945,0.04798,-0.01508,-0.06933,-0.11434,-0.14971,-0.17565,-0.19238,-0.19991
2,12,0.52351,0.46947,0.41685,0.36670,0.31999,0.27753,0.23992,0.20763,0.18167,0.16170,0.14820,0.14110,0.14018,0.14536,0.15608,0.17187,0.19197,0.21585,0.24284,0.27200,0.30281,0.33425,0.36575,0.39671,0.42629,0.45407,0.47925,0.50157,0.52033,0.53540,0.54649,0.55320,0.55529,0.55298,0.54602,0.53429,0.51786,0.49667,0.47073,0.44047,0.40614,0.36771,0.32569,0.28042,0.23244,0.18206,0.13016,0.07700,0.02342,-0.02982,-0.08209,-0.13253,-0.18041,-0.22484,-0.26533,-0.30097,-0.33123,-0.35560,-0.37344,-0.38453,-0.38853,-0.38504,-0.37425,-0.35621,-0.33096,-0.29874,-0.25988,-0.21477,-0.16413,-0.10869,-0.04871,0.01514,0.08189,0.15076,0.22111,0.29200,0.36275,0.43247,0.50043,0.56561,0.62758,0.68582,0.73916,0.78721,0.82930,0.86507,0.89389,0.91557,0.92957,0.93587,0.93467,0.92594,0.90974,0.88639,0.85650,0.82060,0.77946,0.73360,0.68403,0.63175,0.57801
2,12,-1.04734,-1.00860,-0.96855,-0.92746,-0.88579,-0.84338,-0.80074,-0.75781,-0.71527,-0.67289,-0.63060,-0.58866,-0.54673,-0.50515,-0.46364,-0.42240,-0.38124,-0.33991,-0.29876,-0.25737,-0.21612,-0.17465,-0.13313,-0.09129,-0.04940,-0.00745,0.03490,0.07719,0.11995,0.16292,0.20608,0.24953,0.29324,0.33734,0.38171,0.42630,0.47113,0.51632,0.56176,0.60713,0.65251,0.69749,0.74183,0.78552,0.82791,0.86855,0.90735,0.94368,0.97700,1.00664,1.03226,1.05330,1.06900,1.07913,1.08300,1.08041,1.07091,1.05422,1.02999,0.99808,0.95873,0.91159,0.85702,0.79513,0.72637,0.65139,0.57041,0.48421,0.39321,0.29831,0.20028,0.09997,-0.00186,-0.10450,-0.20679,-0.30797,-0.40728,-0.50366,-0.59658,-0.68507,-0.76879,-0.84686,-0.91891,-0.98452,-1.04308,-1.09481,-1.13910,-1.17607,-1.20555,-1.22789,-1.24295,-1.25130,-1.25313,-1.24861,-1.23867,-1.22340,-1.20312,-1.17836,-1.15007,-1.11837,-1.08415
2,12,0.25195,0.32500,0.39379,0.45748,0.51507,0.56602,0.60985,0.64620,0.67459,0.69489,0.70737,0.71224,0.70952,0.69978,0.68347,0.66138,0.63397,0.60203,0.56613,0.52718,0.48605,0.44331,0.39961,0.35557,0.31206,0.26950,0.22840,0.18882,0.15131,0.11604,0.08314,0.05250,0.02420,-0.00199,-0.02600,-0.04789,-0.06807,-0.08677,-0.10402,-0.12025,-0.13544,-0.14989,-0.16367,-0.17715,-0.19013,-0.20261,-0.21501,-0.22705,-0.23900,-0.25066,-0.26203,-0.27312,-0.28395,-0.29460,-0.30483,-0.31495,-0.32485,-0.33451,-0.34434,-0.35436,-0.36482,-0.37579,-0.38756,-0.40001,-0.41366,-0.42873,-0.44506,-0.46265,-0.48164,-0.50211,-0.52380,-0.54649,-0.56998,-0.59398,-0.61805,-0.64149,-0.66405,-0.68493,-0.70363,-0.71965,-0.73216,-0.74033,-0.74374,-0.74197,-0.73412,-0.71995,-0.69921,-0.67143,-0.63663,-0.59509,-0.54681,-0.49209,-0.43151,-0.36547,-0.29464,-0.22015,-0.14284,-0.06334,0.01690,0.09693,0.17563
2,12,-1.80838,-1.74483,-1.67699,-1.60508,-1.52950,-1.45088,-1.36962,-1.28633,-1.20151,-1.11557,-1.02917,-0.94311,-0.85761,-0.77360,-0.69154,-0.61235,-0.53604,-0.46335,-0.39489,-0.33107,-0.27252,-0.21923,-0.17203,-0.13067,-0.09611,-0.06829,-0.04712,-0.03273,-0.02502,-0.02401,-0.02925,-0.04053,-0.05731,-0.07931,-0.10586,-0.13635,-0.17009,-0.20650,-0.24459,-0.28377,-0.32313,-0.36181,-0.39931,-0.43496,-0.46836,-0.49864,-0.52592,-0.54983,-0.57025,-0.58729,-0.60125,-0.61230,-0.62083,-0.62761,-0.63313,-0.63817,-0.64354,-0.64988,-0.65786,-0.66844,-0.68238,-0.70034,-0.72257,-0.74969,-0.78197,-0.81966,-0.86254,-0.91076,-0.96385,-1.02153,-1.08336,-1.14890,-1.21713,-1.28757,-1.35947,-1.43193,-1.50426,-1.57543,-1.64485,-1.71171,-1.77559,-1.83547,-1.89108,-1.94163,-1.98702,-2.02690,-2.06087,-2.08863,-2.10996,-2.12502,-2.13354,-2.13535,-2.13063,-2.11944,-2.10180,-2.07770,-2.04739,-2.01099,-1.96863,-1.92075,-1.86714
2,12,-1.21942,-1.24890,-1.27541,-1.29877,-1.31872,-1.33493,-1.34697,-1.35471,-1.35811,-1.35673,-1.35038,-1.33906,-1.32242,-1.30036,-1.27292,-1.23997,-1.20139,-1.15727,-1.10752,-1.05187,-0.99093,-0.92478,-0.85326,-0.77691,-0.69585,-0.61060,-0.52192,-0.43028,-0.33614,-0.24026,-0.14333,-0.04613,0.05023,0.14513,0.23794,0.32741,0.41310,0.49402,0.56931,0.63854,0.70137,0.75712,0.80536,0.84619,0.87909,0.90444,0.92223,0.93296,0.93661,0.93373,0.92468,0.91002,0.89025,0.86593,0.83770,0.80560,0.77081,0.73348,0.69396,0.65288,0.61039,0.56681,0.52222,0.47714,0.43145,0.38531,0.33905,0.29227,0.24537,0.19822,0.15108,0.10390,0.05662,0.00928,-0.03806,-0.08517,-0.13227,-0.17937,-0.22637,-0.27328,-0.32014,-0.36664,-0.41297,-0.45929,-0.50545,-0.55140,-0.59715,-0.64278,-0.68817,-0.73360,-0.77865,-0.82348,-0.86772,-0.91156,-0.95471,-0.99702,-1.03820,-1.07800,-1.11635,-1.15289,-1.18739
2,12,-0.00165,0.05465,0.11689,0.18392,0.25531,0.32953,0.40599,0.48335,0.56062,0.63693,0.71108,0.78238,0.84965,0.91242,0.96968,1.02098,1.06592,1.10369,1.13412,1.15695,1.17201,1.17928,1.17889,1.17069,1.15515,1.13244,1.10344,1.06846,1.02798,0.98276,0.93364,0.88169,0.82739,0.77193,0.71589,0.66016,0.60601,0.55409,0.50491,0.45946,0.41824,0.38206,0.35128,0.32650,0.30759,0.29493,0.28857,0.28838,0.29434,0.30615,0.32345,0.34576,0.37264,0.40369,0.43837,0.47586,0.51553,0.55660,0.59836,0.63998,0.68103,0.72051,0.75755,0.79168,0.82243,0.84884,0.87043,0.88680,0.89714,0.90130,0.89893,0.88988,0.87367,0.85062,0.82087,0.78437,0.74196,0.69356,0.64008,0.58206,0.52034,0.45596,0.38964,0.32256,0.25554,0.18991,0.12687,0.06726,0.01231,-0.03723,-0.08034,-0.11617,-0.14424,-0.16384,-0.17477,-0.17660,-0.16917,-0.15266,-0.12717,-0.09326,-0.05120
2,12,1.37840,1.30535,1.22535,1.13910,1.04697,0.95006,0.84915,0.74519,0.63894,0.53121,0.42298,0.31520,0.20870,0.10406,0.00199,-0.09694,-0.19230,-0.28384,-0.37129,-0.45466,-0.53384,-0.60890,-0.67994,-0.74712,-0.81034,-0.86981,-0.92592,-0.97871,-1.02803,-1.07398,-1.11662,-1.15587,-1.19167,-1.22356,-1.25126,-1.27427,-1.29264,-1.30549,-1.31248,-1.31305,-1.30688,-1.29360,-1.27271,-1.24427,-1.20761,-1.16282,-1.10978,-1.04868,-0.97959,-0.90296,-0.81904,-0.72836,-0.63197,-0.53044,-0.42459,-0.31520,-0.20352,-0.09023,0.02340,0.13645,0.24821,0.35740,0.46335,0.56525,0.66255,0.75453,0.84092,0.92133,0.99570,1.06404,1.12640,1.18298,1.23417,1.28040,1.32210,1.36000,1.39427,1.42577,1.45496,1.48203,1.50757,1.53195,1.55539,1.57769,1.59905,1.61927,1.63788,1.65493,1.66961,1.68130,1.68950,1.69353,1.69265,1.68618,1.67372,1.65441,1.62782,1.59369,1.55170,1.50187,1.44406
2,12,0.63444,0.75343,0.86718,0.97435,1.07391,1.16526,1.24747,1.31973,1.38173,1.43326,1.47398,1.50421,1.52427,1.53416,1.53453,1.52623,1.51014,1.48709,1.45825,1.42467,1.38735,1.34775,1.30713,1.26655,1.22689,1.18963,1.15517,1.12459,1.09871,1.07795,1.06279,1.05330,1.04979,1.05165,1.05947,1.07210,1.08937,1.11047,1.13454,1.16075,1.18797,1.21553,1.24173,1.26597,1.28680,1.30328,1.31439,1.31905,1.31659,1.30617,1.28712,1.25908,1.22135,1.17424,1.11757,1.05176,0.97675,0.89306,0.80150,0.70279,0.59794,0.48753,0.37301,0.25525,0.13569,0.01537,-0.10436,-0.22249,-0.33780,-0.44918,-0.55544,-0.65552,-0.74863,-0.83378,-0.91032,-0.97777,-1.03505,-1.08193,-1.11834,-1.14365,-1.15757,-1.16007,-1.15115,-1.13055,-1.09885,-1.05602,-1.00239,-0.93821,-0.86415,-0.78073,-0.68869,-0.58868,-0.48149,-0.36802,-0.24911,-0.12625,-0.00019,0.12779,0.25658,0.38471,0.51109
2,12,-1.72285,-1.77943,-1.83423,-1.88716,-1.93823,-1.98754,-2.03476,-2.08000,-2.12337,-2.16482,-2.20427,-2.24183,-2.27762,-2.31160,-2.34387,-2.37438,-2.40346,-2.43098,-2.45715,-2.48203,-2.50576,-2.52836,-2.54994,-2.57056,-2.59007,-2.60882,-2.62672,-2.64373,-2.65972,-2.67483,-2.68892,-2.70186,-2.71340,-2.72352,-2.73184,-2.73864,-2.74348,-2.74619,-2.74642,-2.74415,-2.73887,-2.73017,-2.71823,-2.70214,-2.68202,-2.65738,-2.62801,-2.59361,-2.55408,-2.50932,-2.45889,-2.40309,-2.34171,-2.27504,-2.20321,-2.12647,-2.04494,-1.95943,-1.87030,-1.77834,-1.68419,-1.58857,-1.49239,-1.39659,-1.30244,-1.21031,-1.12133,-1.03637,-0.95637,-0.88212,-0.81437,-0.75385,-0.70084,-0.65591,-0.61940,-0.59146,-0.57233,-0.56167,-0.55951,-0.56530,-0.57910,-0.60036,-0.62861,-0.66312,-0.70337,-0.74896,-0.79901,-0.85293,-0.90992,-0.96951,-1.03123,-1.09441,-1.15864,-1.22345,-1.28833,-1.35316,-1.41757,-1.48126,-1.54363,-1.60491,-1.66469
2,12,0.05027,0.02771,-0.00074,-0.03499,-0.07534,-0.12170,-0.17386,-0.23130,-0.29357,-0.36011,-0.42975,-0.50193,-0.57531,-0.64905,-0.72176,-0.79255,-0.86023,-0.92371,-0.98184,-1.03338,-1.07779,-1.11391,-1.14140,-1.15916,-1.16714,-1.16493,-1.15271,-1.13052,-1.09845,-1.05725,-1.00721,-0.94913,-0.88375,-0.81216,-0.73538,-0.65447,-0.57055,-0.48465,-0.39823,-0.31203,-0.22727,-0.14502,-0.06561,0.00985,0.08083,0.14689,0.20787,0.26302,0.31304,0.35780,0.39699,0.43129,0.46110,0.48672,0.50816,0.52623,0.54110,0.55311,0.56275,0.56994,0.57503,0.57814,0.57958,0.57898,0.57622,0.57166,0.56473,0.55566,0.54419,0.53031,0.51372,0.49477,0.47366,0.45017,0.42484,0.39777,0.36935,0.33996,0.31061,0.28127,0.25243,0.22501,0.19920,0.17558,0.15447,0.13625,0.12089,0.10884,0.09986,0.09363,0.09011,0.08882,0.08917,0.09072,0.09257,0.09398,0.09426,0.09253,0.08801,0.07996,0.06759
2,12,-1.92787,-1.94497,-1.95724,-1.96509,-1.96872,-1.96810,-1.96361,-1.95531,-1.94354,-1.92825,-1.90990,-1.88856,-1.86398,-1.83636,-1.80606,-1.77309,-1.73714,-1.69836,-1.65668,-1.61192,-1.56419,-1.51343,-1.45902,-1.40128,-1.34001,-1.27514,-1.20660,-1.13423,-1.05826,-0.97843,-0.89501,-0.80808,-0.71789,-0.62475,-0.52911,-0.43143,-0.33194,-0.23130,-0.13032,-0.02932,0.07084,0.16961,0.26645,0.36047,0.45109,0.53737,0.61907,0.69544,0.76606,0.83024,0.88765,0.93806,0.98110,1.01674,1.04452,1.06462,1.07677,1.08119,1.07803,1.06704,1.04855,1.02280,0.98987,0.94998,0.90355,0.85069,0.79160,0.72695,0.65686,0.58146,0.50145,0.41699,0.32848,0.23650,0.14144,0.04360,-0.05644,-0.15815,-0.26113,-0.36466,-0.46851,-0.57178,-0.67420,-0.77510,-0.87402,-0.97054,-1.06415,-1.15467,-1.24129,-1.32395,-1.40218,-1.47566,-1.54434,-1.60790,-1.66638,-1.71958,-1.76736,-1.80988,-1.84716,-1.87925,-1.90605
